event,T0_tx_rise_s,T1_rx1_rise_s,T2_rx2_rise_s,T1-T0_us,T2-T0_us,T2-T1_us,RX1_gap_before_ms,RX2_gap_before_ms,status
2094,88.423892180,88.431177330,88.431179300,7285.150,7287.120,1.970,,,ok
2095,88.449614970,88.456900550,88.456902750,7285.580,7287.780,2.200,,,ok
2096,88.475342050,88.482629960,88.482630400,7287.910,7288.350,0.440,,,ok
2097,88.500850110,88.508138350,88.508137230,7288.240,7287.120,1.120,,,ok
2098,88.524639800,88.531926830,88.531928160,7287.030,7288.360,1.330,,,ok
2099,88.548595120,88.555880050,88.555880660,7284.930,7285.540,0.610,,,ok
2100,88.574092930,88.581371220,88.581378950,7278.290,7286.020,7.730,,,ok
2101,88.598487150,88.605777060,88.605772470,7289.910,7285.320,4.590,,,ok
2102,88.623043970,88.630327580,88.630332000,7283.610,7288.030,4.420,,,ok
2103,88.647977900,88.655263850,88.655264250,7285.950,7286.350,0.400,,,ok
2104,88.673774020,88.681059630,88.681063810,7285.610,7289.790,4.180,,,ok
2105,88.699567390,88.706854130,88.706856290,7286.740,7288.900,2.160,,,ok
2106,88.725450310,88.732738890,88.732734770,7288.580,7284.460,4.120,,,ok
2107,88.751237450,88.758522130,88.758523870,7284.680,7286.420,1.740,,,ok
2108,88.777329580,88.784615590,88.784617340,7286.010,7287.760,1.750,,,ok
2109,88.802702970,88.809988330,88.809989950,7285.360,7286.980,1.620,,,ok
2110,88.828459530,88.835747470,88.835749150,7287.940,7289.620,1.680,,,ok
2111,88.853225660,88.860513090,88.860512590,7287.430,7286.930,0.500,,,ok
2112,88.878516140,88.885804150,88.885806210,7288.010,7290.070,2.060,,,ok
2113,88.902189810,88.909476750,88.909479540,7286.940,7289.730,2.790,,,ok
2114,88.926878380,88.934168910,88.934167200,7290.530,7288.820,1.710,,,ok
2115,88.952565690,88.959853300,88.959850430,7287.610,7284.740,2.870,,,ok
2116,88.977391850,88.984677790,88.984678950,7285.940,7287.100,1.160,,,ok
2117,89.001063310,89.008350060,89.008353300,7286.750,7289.990,3.240,,,ok
2118,89.025878700,89.033164410,89.033165900,7285.710,7287.200,1.490,,,ok
2119,89.051656200,89.058942820,89.058944420,7286.620,7288.220,1.600,,,ok
2120,89.075891120,89.083178940,89.083177830,7287.820,7286.710,1.110,,,ok
2121,89.100888930,89.108173700,89.108177220,7284.770,7288.290,3.520,,,ok
2122,89.126688210,89.133973070,89.133975640,7284.860,7287.430,2.570,,,ok
2123,89.152501150,89.159790530,89.159786240,7289.380,7285.090,4.290,,,ok
2124,89.178358560,89.185642500,89.185647360,7283.940,7288.800,4.860,,,ok
2125,89.202331650,89.209617450,89.209620670,7285.800,7289.020,3.220,,,ok
2126,89.228109210,89.235396670,89.235399270,7287.460,7290.060,2.600,,,ok
2127,89.252218660,89.259505090,89.259506850,7286.430,7288.190,1.760,,,ok
2128,89.276094020,89.283383290,89.283381230,7289.270,7287.210,2.060,,,ok
2129,89.301844600,89.309130870,89.309133830,7286.270,7289.230,2.960,,,ok
2130,89.327482120,89.334835110,89.334766700,7352.990,7284.580,68.410,,,ok
2131,89.353177450,89.360462770,89.360466470,7285.320,7289.020,3.700,,,ok
2132,89.379010570,89.386297100,89.386299700,7286.530,7289.130,2.600,,,ok
2133,89.405054500,89.412340450,89.412343240,7285.950,7288.740,2.790,,,ok
2134,89.430463460,89.437748670,89.437751840,7285.210,7288.380,3.170,,,ok
2135,89.456321980,89.463607370,89.463609920,7285.390,7287.940,2.550,,,ok
2136,89.481819720,89.489104530,89.489108480,7284.810,7288.760,3.950,,,ok
2137,89.506727530,89.514013920,89.514016120,7286.390,7288.590,2.200,,,ok
2138,89.530479890,89.537767460,89.537764680,7287.570,7284.790,2.780,,,ok
2139,89.555724530,89.563008310,89.563013890,7283.780,7289.360,5.580,,,ok
2140,89.581556960,89.588844160,89.588842420,7287.200,7285.460,1.740,,,ok
2141,89.607347380,89.614632420,89.614634800,7285.040,7287.420,2.380,,,ok
2142,89.633170810,89.640455910,89.640458440,7285.100,7287.630,2.530,,,ok
2143,89.658004200,89.665286950,89.665292710,7282.750,7288.510,5.760,,,ok
2144,89.683765700,89.691052800,89.691050290,7287.100,7284.590,2.510,,,ok
2145,89.709239630,89.716525060,89.716529410,7285.430,7289.780,4.350,,,ok
2146,89.735035710,89.742324370,89.742388080,7288.660,7352.370,63.710,,,ok
2147,89.760759270,89.768047820,89.768043740,7288.550,7284.470,4.080,,,ok
2148,89.785721090,89.793006250,89.793010010,7285.160,7288.920,3.760,,,ok
2149,89.809724810,89.817014580,89.817013340,7289.770,7288.530,1.240,,,ok
2150,89.834216610,89.841502040,89.841501730,7285.430,7285.120,0.310,,,ok
2151,89.859911550,89.867201400,89.867199290,7289.850,7287.740,2.110,,,ok
2152,89.885458850,89.892742270,89.892747270,7283.420,7288.420,5.000,,,ok
2153,89.909760050,89.917048290,89.917047010,7288.240,7286.960,1.280,,,ok
2154,89.934291270,89.941576580,89.941578120,7285.310,7286.850,1.540,,,ok
2155,89.959491300,89.966779010,89.966772950,7287.710,7281.650,6.060,,,ok
2156,89.985088880,89.992372480,89.992376530,7283.600,7287.650,4.050,,,ok
2157,90.010817960,90.018105770,90.018105820,7287.810,7287.860,0.050,,,ok
2158,90.036030560,90.043320180,90.043319080,7289.620,7288.520,1.100,,,ok
2159,90.061348370,90.068638440,90.068637640,7290.070,7289.270,0.800,,,ok
2160,90.087108370,90.094394390,90.094395970,7286.020,7287.600,1.580,,,ok
2161,90.112408380,90.119695220,90.119693620,7286.840,7285.240,1.600,,,ok
2162,90.136193410,90.143478780,90.143482860,7285.370,7289.450,4.080,,,ok
2163,90.162025510,90.169312000,90.169310510,7286.490,7285.000,1.490,,,ok
2164,90.185769660,90.193055640,90.193059800,7285.980,7290.140,4.160,,,ok
2165,90.211942990,90.219228870,90.219228020,7285.880,7285.030,0.850,,,ok
2166,90.237339840,90.244627130,90.244625750,7287.290,7285.910,1.380,,,ok
2167,90.262280500,90.269565770,90.269569430,7285.270,7288.930,3.660,,,ok
2168,90.287722620,90.295009100,90.295007680,7286.480,7285.060,1.420,,,ok
2169,90.312760140,90.320046470,90.320046950,7286.330,7286.810,0.480,,,ok
2170,90.338528150,90.345814920,90.345881090,7286.770,7352.940,66.170,,,ok
2171,90.363806920,90.371091830,90.371093670,7284.910,7286.750,1.840,,,ok
2172,90.388447820,90.395736740,90.395737250,7288.920,7289.430,0.510,,,ok
2173,90.413775150,90.421060860,90.421058190,7285.710,7283.040,2.670,,,ok
2174,90.437895910,90.445184360,90.445184220,7288.450,7288.310,0.140,,,ok
2175,90.463720700,90.471006930,90.471006260,7286.230,7285.560,0.670,,,ok
2176,90.488747860,90.496036340,90.496035990,7288.480,7288.130,0.350,,,ok
2177,90.513661500,90.520949500,90.520949630,7288.000,7288.130,0.130,,,ok
2178,90.537332670,90.544618060,90.544620320,7285.390,7287.650,2.260,,,ok
2179,90.561200380,90.568485370,90.568485040,7284.990,7284.660,0.330,,,ok
2180,90.587050000,90.594338910,90.594339640,7288.910,7289.640,0.730,,,ok
2181,90.612710130,90.619998150,90.619997350,7288.020,7287.220,0.800,,,ok
2182,90.638540330,90.645826390,90.645826660,7286.060,7286.330,0.270,,,ok
2183,90.662179880,90.669469010,90.669469950,7289.130,7290.070,0.940,,,ok
2184,90.687947250,90.695233200,90.695230840,7285.950,7283.590,2.360,,,ok
2185,90.712798550,90.720086540,90.720087020,7287.990,7288.470,0.480,,,ok
2186,90.738740450,90.746030200,90.746025290,7289.750,7284.840,4.910,,,ok
2187,90.763465710,90.770752430,90.770752870,7286.720,7287.160,0.440,,,ok
2188,90.789220390,90.796506920,90.796507060,7286.530,7286.670,0.140,,,ok
2189,90.814613160,90.821898980,90.821900720,7285.820,7287.560,1.740,,,ok
2190,90.839762380,90.847047740,90.847046930,7285.360,7284.550,0.810,,,ok
2191,90.865544000,90.872831130,90.872830010,7287.130,7286.010,1.120,,,ok
2192,90.889223630,90.896510550,90.896510960,7286.920,7287.330,0.410,,,ok
2193,90.914757790,90.922007120,90.922044330,7249.330,7286.540,37.210,,,ok
2194,90.940558830,90.947845910,90.947846790,7287.080,7287.960,0.880,,,ok
2195,90.964775780,90.972064690,90.972065470,7288.910,7289.690,0.780,,,ok
2196,90.989895980,90.997184000,90.997184720,7288.020,7288.740,0.720,,,ok
2197,91.014088990,91.021376500,91.021375610,7287.510,7286.620,0.890,,,ok
2198,91.039857690,91.047144860,91.047146590,7287.170,7288.900,1.730,,,ok
2199,91.065716090,91.073004090,91.073005000,7288.000,7288.910,0.910,,,ok
2200,91.091386230,91.098671730,91.098673380,7285.500,7287.150,1.650,,,ok
2201,91.117220000,91.124505990,91.124506060,7285.990,7286.060,0.070,,,ok
2202,91.142991550,91.150278460,91.150280310,7286.910,7288.760,1.850,,,ok
2203,91.168659840,91.175946410,91.175947870,7286.570,7288.030,1.460,,,ok
2204,91.192496470,91.199850100,91.199782110,7353.630,7285.640,67.990,,,ok
2205,91.217976300,91.225263420,91.225265780,7287.120,7289.480,2.360,,,ok
2206,91.242685120,91.249972880,91.249974110,7287.760,7288.990,1.230,,,ok
2207,91.267476220,91.274763080,91.274762400,7286.860,7286.180,0.680,,,ok
2208,91.292508440,91.299794720,91.299794620,7286.280,7286.180,0.100,,,ok
2209,91.318234290,91.325522300,91.325519430,7288.010,7285.140,2.870,,,ok
2210,91.342548020,91.349836400,91.349836970,7288.380,7288.950,0.570,,,ok
2211,91.367514720,91.374797240,91.374801430,7282.520,7286.710,4.190,,,ok
2212,91.391605150,91.398893280,91.398894670,7288.130,7289.520,1.390,,,ok
2213,91.417016680,91.424325780,91.424300540,7309.100,7283.860,25.240,,,ok
2214,91.442842490,91.450130000,91.450131500,7287.510,7289.010,1.500,,,ok
2215,91.468344550,91.475632720,91.475629870,7288.170,7285.320,2.850,,,ok
2216,91.494070090,91.501356630,91.501357540,7286.540,7287.450,0.910,,,ok
2217,91.519895730,91.527184020,91.527181720,7288.290,7285.990,2.300,,,ok
2218,91.545661290,91.552947240,91.552917180,7285.950,7255.890,30.060,,,ok
2219,91.571366740,91.578650630,91.578653650,7283.890,7286.910,3.020,,,ok
2220,91.597204720,91.604495460,91.604491360,7290.740,7286.640,4.100,,,ok
2221,91.622177090,91.629462770,91.629464210,7285.680,7287.120,1.440,,,ok
2222,91.647967150,91.655252300,91.655253270,7285.150,7286.120,0.970,,,ok
2223,91.673601040,91.680872440,91.680887430,7271.400,7286.390,14.990,,,ok
2224,91.697915130,91.705204000,91.705200780,7288.870,7285.650,3.220,,,ok
2225,91.722559450,91.729844830,91.729846890,7285.380,7287.440,2.060,,,ok
2226,91.748072120,91.755358190,91.755362650,7286.070,7290.530,4.460,,,ok
2227,91.773449030,91.780738960,91.780736190,7289.930,7287.160,2.770,,,ok
2228,91.799369420,91.806657580,91.806654690,7288.160,7285.270,2.890,,,ok
2229,91.823338010,91.830611740,91.830606000,7273.730,7267.990,5.740,,,ok
2230,91.847689750,91.854979030,91.854976410,7289.280,7286.660,2.620,,,ok
2231,91.872193860,91.879481810,91.879480010,7287.950,7286.150,1.800,,,ok
2232,91.897508730,91.904796100,91.904797180,7287.370,7288.450,1.080,,,ok
2233,91.923021520,91.930309280,91.930311780,7287.760,7290.260,2.500,,,ok
2234,91.948334470,91.955622840,91.955619000,7288.370,7284.530,3.840,,,ok
2235,91.972197850,91.979483640,91.979483710,7285.790,7285.860,0.070,,,ok
2236,91.997805450,92.005093550,92.005092160,7288.100,7286.710,1.390,,,ok
2237,92.022133330,92.029422990,92.029420530,7289.660,7287.200,2.460,,,ok
2238,92.046126260,92.053416290,92.053412990,7290.030,7286.730,3.300,,,ok
2239,92.071148330,92.078433790,92.078437340,7285.460,7289.010,3.550,,,ok
2240,92.094732770,92.102018070,92.102019400,7285.300,7286.630,1.330,,,ok
2241,92.119206930,92.126496420,92.126494270,7289.490,7287.340,2.150,,,ok
2242,92.144844130,92.152129920,92.152132620,7285.790,7288.490,2.700,,,ok
2243,92.169785290,92.177070830,92.177069970,7285.540,7284.680,0.860,,,ok
2244,92.194924760,92.202211610,92.202209490,7286.850,7284.730,2.120,,,ok
2245,92.219926730,92.227215340,92.227212780,7288.610,7286.050,2.560,,,ok
2246,92.245676830,92.252963480,92.252966270,7286.650,7289.440,2.790,,,ok
2247,92.269522220,92.276810600,92.276809100,7288.380,7286.880,1.500,,,ok
2248,92.295068690,92.302355280,92.302358120,7286.590,7289.430,2.840,,,ok
2249,92.320914420,92.328203600,92.328200810,7289.180,7286.390,2.790,,,ok
2250,92.346638290,92.353926220,92.353990280,7287.930,7351.990,64.060,,,ok
2251,92.370831710,92.378120450,92.378117690,7288.740,7285.980,2.760,,,ok
2252,92.394102940,92.401387880,92.401392110,7284.940,7289.170,4.230,,,ok
2253,92.419988400,92.427275870,92.427274500,7287.470,7286.100,1.370,,,ok
2254,92.444443870,92.451730680,92.451733850,7286.810,7289.980,3.170,,,ok
2255,92.469926950,92.477217340,92.477212260,7290.390,7285.310,5.080,,,ok
2256,92.495737050,92.503021130,92.503025620,7284.080,7288.570,4.490,,,ok
2257,92.520962390,92.528250850,92.528248030,7288.460,7285.640,2.820,,,ok
2258,92.544747460,92.552031070,92.552032440,7283.610,7284.980,1.370,,,ok
2259,92.569901850,92.577185070,92.577189770,7283.220,7287.920,4.700,,,ok
2260,92.593789460,92.601075060,92.601079430,7285.600,7289.970,4.370,,,ok
2261,92.619454580,92.626771060,92.626742080,7316.480,7287.500,28.980,,,ok
2262,92.645206500,92.652491420,92.652496410,7284.920,7289.910,4.990,,,ok
2263,92.670947260,92.678236150,92.678234740,7288.890,7287.480,1.410,,,ok
2264,92.696967890,92.704253720,92.704250690,7285.830,7282.800,3.030,,,ok
2265,92.720449660,92.727737820,92.727801920,7288.160,7352.260,64.100,,,ok
2266,92.746150030,92.753436340,92.753438850,7286.310,7288.820,2.510,,,ok
2267,92.771874650,92.779164700,92.779163600,7290.050,7288.950,1.100,,,ok
2268,92.795554280,92.802843200,92.802841050,7288.920,7286.770,2.150,,,ok
2269,92.819785850,92.827071470,92.827075400,7285.620,7289.550,3.930,,,ok
2270,92.844808200,92.852094900,92.852092480,7286.700,7284.280,2.420,,,ok
2271,92.870486720,92.877773240,92.877769900,7286.520,7283.180,3.340,,,ok
2272,92.895404350,92.902691800,92.902690790,7287.450,7286.440,1.010,,,ok
2273,92.921452370,92.928739860,92.928739140,7287.490,7286.770,0.720,,,ok
2274,92.946817720,92.954102450,92.954106160,7284.730,7288.440,3.710,,,ok
2275,92.971279310,92.978564530,92.978565900,7285.220,7286.590,1.370,,,ok
2276,92.996937520,93.004224250,93.004224460,7286.730,7286.940,0.210,,,ok
2277,93.021132190,93.028418650,93.028416960,7286.460,7284.770,1.690,,,ok
2278,93.046833580,93.054186810,93.054120370,7353.230,7286.790,66.440,,,ok
2279,93.072179890,93.079464590,93.079469830,7284.700,7289.940,5.240,,,ok
2280,93.097648050,93.104933770,93.104936830,7285.720,7288.780,3.060,,,ok
2281,93.122604690,93.129891430,93.129891700,7286.740,7287.010,0.270,,,ok
2282,93.147735640,93.155024570,93.155089090,7288.930,7353.450,64.520,,,ok
2283,93.172889550,93.180179020,93.180178340,7289.470,7288.790,0.680,,,ok
2284,93.198232830,93.205522250,93.205521830,7289.420,7289.000,0.420,,,ok
2285,93.223093160,93.230379350,93.230379450,7286.190,7286.290,0.100,,,ok
2286,93.247600650,93.254889150,93.254885970,7288.500,7285.320,3.180,,,ok
2287,93.272079070,93.279365000,93.279367280,7285.930,7288.210,2.280,,,ok
2288,93.297666030,93.304955970,93.304954550,7289.940,7288.520,1.420,,,ok
2289,93.322742830,93.330029240,93.330027840,7286.410,7285.010,1.400,,,ok
2290,93.347127900,93.354417670,93.354417560,7289.770,7289.660,0.110,,,ok
2291,93.372749670,93.380036080,93.380035180,7286.410,7285.510,0.900,,,ok
2292,93.397939750,93.405228490,93.405229390,7288.740,7289.640,0.900,,,ok
2293,93.423022640,93.430307960,93.430312760,7285.320,7290.120,4.800,,,ok
2294,93.447474690,93.454761080,93.454761230,7286.390,7286.540,0.150,,,ok
2295,93.472045590,93.479334580,93.479333750,7288.990,7288.160,0.830,,,ok
2296,93.497123110,93.504406970,93.504408100,7283.860,7284.990,1.130,,,ok
2297,93.522126450,93.529411320,93.529410680,7284.870,7284.230,0.640,,,ok
2298,93.547816530,93.555102310,93.555104840,7285.780,7288.310,2.530,,,ok
2299,93.571576250,93.578862240,93.578862420,7285.990,7286.170,0.180,,,ok
2300,93.597483680,93.604771570,93.604771210,7287.890,7287.530,0.360,,,ok
2301,93.622960860,93.630249000,93.630247850,7288.140,7286.990,1.150,,,ok
2302,93.648144170,93.655433180,93.655431230,7289.010,7287.060,1.950,,,ok
2303,93.672170170,93.679463610,93.679457370,7293.440,7287.200,6.240,,,ok
2304,93.698033110,93.705320130,93.705283300,7287.020,7250.190,36.830,,,ok
2305,93.722096490,93.729383640,93.729381740,7287.150,7285.250,1.900,,,ok
2306,93.747629740,93.754916930,93.754916570,7287.190,7286.830,0.360,,,ok
2307,93.772623670,93.779910400,93.779975310,7286.730,7351.640,64.910,,,ok
2308,93.797170320,93.804458690,93.804459200,7288.370,7288.880,0.510,,,ok
2309,93.822223040,93.829510640,93.829512890,7287.600,7289.850,2.250,,,ok
2310,93.846600430,93.853890450,93.853886200,7290.020,7285.770,4.250,,,ok
2311,93.872171420,93.879458770,93.879458730,7287.350,7287.310,0.040,,,ok
2312,93.896327970,93.903617290,93.903617900,7289.320,7289.930,0.610,,,ok
2313,93.921967360,93.929254240,93.929253710,7286.880,7286.350,0.530,,,ok
2314,93.947345400,93.954633070,93.954633950,7287.670,7288.550,0.880,,,ok
2315,93.971216720,93.978564540,93.978502340,7347.820,7285.620,62.200,,,ok
2316,93.997031650,94.004319800,94.004331130,7288.150,7299.480,11.330,,,ok
2317,94.022349500,94.029639170,94.029635170,7289.670,7285.670,4.000,,,ok
2318,94.047190220,94.054477580,94.054478650,7287.360,7288.430,1.070,,,ok
2319,94.072296480,94.079584970,94.079581180,7288.490,7284.700,3.790,,,ok
2320,94.102222500,94.109509210,94.109509730,7286.710,7287.230,0.520,,,ok
2321,94.127566910,94.134852600,94.134851180,7285.690,7284.270,1.420,,,ok
2322,94.153356890,94.160643800,94.160647490,7286.910,7290.600,3.690,,,ok
2323,94.179181300,94.186468250,94.186470970,7286.950,7289.670,2.720,,,ok
2324,94.204983760,94.212271970,94.212269230,7288.210,7285.470,2.740,,,ok
2325,94.230543360,94.237831300,94.237832790,7287.940,7289.430,1.490,,,ok
2326,94.255888420,94.263174730,94.263176140,7286.310,7287.720,1.410,,,ok
2327,94.281809330,94.289098040,94.289094600,7288.710,7285.270,3.440,,,ok
2328,94.306447610,94.313735530,94.313732070,7287.920,7284.460,3.460,,,ok
2329,94.331469250,94.338754860,94.338755530,7285.610,7286.280,0.670,,,ok
2330,94.357164910,94.364453190,94.364454960,7288.280,7290.050,1.770,,,ok
2331,94.382962140,94.390251720,94.390248420,7289.580,7286.280,3.300,,,ok
2332,94.407733440,94.415019380,94.415021690,7285.940,7288.250,2.310,,,ok
2333,94.433485650,94.440773270,94.440772680,7287.620,7287.030,0.590,,,ok
2334,94.459212750,94.466501530,94.466497260,7288.780,7284.510,4.270,,,ok
2335,94.484511840,94.491799360,94.491794510,7287.520,7282.670,4.850,,,ok
2336,94.510193570,94.517482750,94.517480570,7289.180,7287.000,2.180,,,ok
2337,94.534226510,94.541516950,94.541511500,7290.440,7284.990,5.450,,,ok
2338,94.559312510,94.566599420,94.566602180,7286.910,7289.670,2.760,,,ok
2339,94.584465580,94.591751150,94.591759970,7285.570,7294.390,8.820,,,ok
2340,94.610147370,94.617436890,94.617431590,7289.520,7284.220,5.300,,,ok
2341,94.635914950,94.643202900,94.643202650,7287.950,7287.700,0.250,,,ok
2342,94.661581260,94.668867920,94.668871190,7286.660,7289.930,3.270,,,ok
2343,94.686487750,94.693777080,94.693774560,7289.330,7286.810,2.520,,,ok
2344,94.710328940,94.717615700,94.717617930,7286.760,7288.990,2.230,,,ok
2345,94.734100360,94.741389050,94.741374760,7288.690,7274.400,14.290,,,ok
2346,94.759594770,94.766881520,94.766884070,7286.750,7289.300,2.550,,,ok
2347,94.784863430,94.792150870,94.792152530,7287.440,7289.100,1.660,,,ok
2348,94.809647220,94.816933190,94.816936790,7285.970,7289.570,3.600,,,ok
2349,94.834620900,94.841907460,94.841909160,7286.560,7288.260,1.700,,,ok
2350,94.858434750,94.865686770,94.865723470,7252.020,7288.720,36.700,,,ok
2351,94.883844520,94.891134260,94.891131740,7289.740,7287.220,2.520,,,ok
2352,94.908131320,94.915416980,94.915420420,7285.660,7289.100,3.440,,,ok
2353,94.932717180,94.940006210,94.940002670,7289.030,7285.490,3.540,,,ok
2354,94.958470910,94.965759530,94.965756480,7288.620,7285.570,3.050,,,ok
2355,94.984243720,94.991532780,94.991530700,7289.060,7286.980,2.080,,,ok
2356,95.009612480,95.016900420,95.016898090,7287.940,7285.610,2.330,,,ok
2357,95.035558870,95.042844620,95.042847530,7285.750,7288.660,2.910,,,ok
2358,95.059594610,95.066882260,95.066944670,7287.650,7350.060,62.410,,,ok
2359,95.084594910,95.091881690,95.091884460,7286.780,7289.550,2.770,,,ok
2360,95.109972840,95.117258600,95.117257950,7285.760,7285.110,0.650,,,ok
2361,95.135615820,95.142902360,95.142905580,7286.540,7289.760,3.220,,,ok
2362,95.159730100,95.167015770,95.167019740,7285.670,7289.640,3.970,,,ok
2363,95.184538570,95.191824790,95.191828170,7286.220,7289.600,3.380,,,ok
2364,95.210420500,95.217708510,95.217706670,7288.010,7286.170,1.840,,,ok
2365,95.234644470,95.241930960,95.241929210,7286.490,7284.740,1.750,,,ok
2366,95.259643400,95.266930250,95.266932140,7286.850,7288.740,1.890,,,ok
2367,95.284730780,95.292018620,95.292016990,7287.840,7286.210,1.630,,,ok
2368,95.310140900,95.317426980,95.317430360,7286.080,7289.460,3.380,,,ok
2369,95.335964940,95.343247980,95.343251150,7283.040,7286.210,3.170,,,ok
2370,95.360700810,95.368013640,95.367987230,7312.830,7286.420,26.410,,,ok
2371,95.386455590,95.393740920,95.393744750,7285.330,7289.160,3.830,,,ok
2372,95.412222670,95.419510480,95.419508050,7287.810,7285.380,2.430,,,ok
2373,95.435966680,95.443254100,95.443250010,7287.420,7283.330,4.090,,,ok
2374,95.460705650,95.467992240,95.467990820,7286.590,7285.170,1.420,,,ok
2375,95.484595110,95.491879920,95.491882000,7284.810,7286.890,2.080,,,ok
2376,95.510467380,95.517750060,95.517752870,7282.680,7285.490,2.810,,,ok
2377,95.536228750,95.543517400,95.543516280,7288.650,7287.530,1.120,,,ok
2378,95.560804470,95.568090920,95.568089840,7286.450,7285.370,1.080,,,ok
2379,95.586441800,95.593728410,95.593727860,7286.610,7286.060,0.550,,,ok
2380,95.612135980,95.619421630,95.619421650,7285.650,7285.670,0.020,,,ok
2381,95.637548870,95.644836040,95.644834350,7287.170,7285.480,1.690,,,ok
2382,95.662668880,95.669951730,95.669957540,7282.850,7288.660,5.810,,,ok
2383,95.688470130,95.695756990,95.695756910,7286.860,7286.780,0.080,,,ok
2384,95.712313300,95.719600340,95.719600170,7287.040,7286.870,0.170,,,ok
2385,95.738011500,95.745299770,95.745298650,7288.270,7287.150,1.120,,,ok
2386,95.763931710,95.771217240,95.771217140,7285.530,7285.430,0.100,,,ok
2387,95.788201470,95.795551880,95.795490640,7350.410,7289.170,61.240,,,ok
2388,95.814012780,95.821299790,95.821298120,7287.010,7285.340,1.670,,,ok
2389,95.838309620,95.845598030,95.845597470,7288.410,7287.850,0.560,,,ok
2390,95.863992380,95.871281550,95.871279900,7289.170,7287.520,1.650,,,ok
2391,95.889708440,95.897060020,95.896994290,7351.580,7285.850,65.730,,,ok
2392,95.915183580,95.922473260,95.922472730,7289.680,7289.150,0.530,,,ok
2393,95.941040500,95.948326780,95.948325330,7286.280,7284.830,1.450,,,ok
2394,95.966506370,95.973795120,95.973793840,7288.750,7287.470,1.280,,,ok
2395,95.990130640,95.997416010,95.997417210,7285.370,7286.570,1.200,,,ok
2396,96.015307300,96.022596780,96.022596360,7289.480,7289.060,0.420,,,ok
2397,96.040633060,96.047920440,96.047919080,7287.380,7286.020,1.360,,,ok
2398,96.066448040,96.073732740,96.073737010,7284.700,7288.970,4.270,,,ok
2399,96.092209160,96.099494340,96.099496820,7285.180,7287.660,2.480,,,ok
2400,96.117040780,96.124330730,96.124395590,7289.950,7354.810,64.860,,,ok
2401,96.142893230,96.150178680,96.150183570,7285.450,7290.340,4.890,,,ok
2402,96.168649620,96.175936170,96.175937210,7286.550,7287.590,1.040,,,ok
2403,96.193076760,96.200365670,96.200365490,7288.910,7288.730,0.180,,,ok
2404,96.218869270,96.226152720,96.226158050,7283.450,7288.780,5.330,,,ok
2405,96.244527270,96.251817320,96.251816510,7290.050,7289.240,0.810,,,ok
2406,96.268979590,96.276264750,96.276265820,7285.160,7286.230,1.070,,,ok
2407,96.292775530,96.300063430,96.300063750,7287.900,7288.220,0.320,,,ok
2408,96.318068630,96.325357610,96.325355310,7288.980,7286.680,2.300,,,ok
2409,96.342950390,96.350235980,96.350236240,7285.590,7285.850,0.260,,,ok
2410,96.367927610,96.375214500,96.375214550,7286.890,7286.940,0.050,,,ok
2411,96.393074310,96.400362740,96.400363070,7288.430,7288.760,0.330,,,ok
2412,96.417462360,96.424750360,96.424750670,7288.000,7288.310,0.310,,,ok
2413,96.443090130,96.450378620,96.450377470,7288.490,7287.340,1.150,,,ok
2414,96.468896810,96.476183010,96.476183330,7286.200,7286.520,0.320,,,ok
2415,96.493046950,96.500336360,96.500335610,7289.410,7288.660,0.750,,,ok
2416,96.518708920,96.525993770,96.525994280,7284.850,7285.360,0.510,,,ok
2417,96.542614780,96.549902200,96.549900270,7287.420,7285.490,1.930,,,ok
2418,96.568210690,96.575496480,96.575496020,7285.790,7285.330,0.460,,,ok
2419,96.594067210,96.601352350,96.601355510,7285.140,7288.300,3.160,,,ok
2420,96.619771850,96.627058430,96.627058800,7286.580,7286.950,0.370,,,ok
2421,96.644231670,96.651515860,96.651517400,7284.190,7285.730,1.540,,,ok
2422,96.669961440,96.677313660,96.677248210,7352.220,7286.770,65.450,,,ok
2423,96.695817500,96.703102550,96.703104350,7285.050,7286.850,1.800,,,ok
2424,96.720206340,96.727491840,96.727490330,7285.500,7283.990,1.510,,,ok
2425,96.746005690,96.753295350,96.753296220,7289.660,7290.530,0.870,,,ok
2426,96.771749540,96.779037700,96.779039670,7288.160,7290.130,1.970,,,ok
2427,96.796620740,96.803906980,96.803907840,7286.240,7287.100,0.860,,,ok
2428,96.822180050,96.829463910,96.829470230,7283.860,7290.180,6.320,,,ok
2429,96.846595930,96.853883620,96.853884060,7287.690,7288.130,0.440,,,ok
2430,96.870692440,96.877981210,96.877978320,7288.770,7285.880,2.890,,,ok
2431,96.896489640,96.903775680,96.903776590,7286.040,7286.950,0.910,,,ok
2432,96.922065330,96.929353140,96.929354270,7287.810,7288.940,1.130,,,ok
2433,96.947497880,96.954787360,96.954782560,7289.480,7284.680,4.800,,,ok
2434,96.973028110,96.980315640,96.980316910,7287.530,7288.800,1.270,,,ok
2435,96.997312450,97.004599260,97.004599490,7286.810,7287.040,0.230,,,ok
2436,97.022343310,97.029631690,97.029633820,7288.380,7290.510,2.130,,,ok
2437,97.047646540,97.054935870,97.054930860,7289.330,7284.320,5.010,,,ok
2438,97.073057910,97.080344490,97.080345710,7286.580,7287.800,1.220,,,ok
2439,97.097441370,97.104727670,97.104729240,7286.300,7287.870,1.570,,,ok
2440,97.122237880,97.129525210,97.129526220,7287.330,7288.340,1.010,,,ok
