event,T0_tx_rise_s,T1_rx1_rise_s,T2_rx2_rise_s,T1-T0_us,T2-T0_us,T2-T1_us,RX1_gap_before_ms,RX2_gap_before_ms,status
7784,157.463761290,157.471047850,157.471046270,7286.560,7284.980,1.580,,,ok
7785,157.483007420,157.490295530,157.490293990,7288.110,7286.570,1.540,,,ok
7786,157.503347500,157.510632230,157.510633160,7284.730,7285.660,0.930,,,ok
7787,157.523716300,157.531003030,157.531005290,7286.730,7288.990,2.260,,,ok
7788,157.543640440,157.550926460,157.550927300,7286.020,7286.860,0.840,,,ok
7789,157.563590200,157.570828000,157.570878120,7237.800,7287.920,50.120,,,ok
7790,157.583665510,157.590953260,157.590951560,7287.750,7286.050,1.700,,,ok
7791,157.603652810,157.610940540,157.610939840,7287.730,7287.030,0.700,,,ok
7792,157.623645340,157.630932180,157.630933470,7286.840,7288.130,1.290,,,ok
7793,157.643221940,157.650508130,157.650491930,7286.190,7269.990,16.200,,,ok
7794,157.663408390,157.670695640,157.670694130,7287.250,7285.740,1.510,,,ok
7795,157.683678670,157.690964170,157.690968280,7285.500,7289.610,4.110,,,ok
7796,157.703497810,157.710783230,157.710787040,7285.420,7289.230,3.810,,,ok
7797,157.723652090,157.730940430,157.730939420,7288.340,7287.330,1.010,,,ok
7798,157.743556690,157.750843790,157.750842800,7287.100,7286.110,0.990,,,ok
7799,157.763651030,157.770938220,157.770936160,7287.190,7285.130,2.060,,,ok
7800,157.783581040,157.790864010,157.790870580,7282.970,7289.540,6.570,,,ok
7801,157.803571720,157.810860020,157.810846860,7288.300,7275.140,13.160,,,ok
7802,157.823576800,157.830863160,157.830861260,7286.360,7284.460,1.900,,,ok
7803,157.843590430,157.850874170,157.850879790,7283.740,7289.360,5.620,,,ok
7804,157.863532030,157.870819720,157.870819170,7287.690,7287.140,0.550,,,ok
7805,157.882990210,157.890277590,157.890276370,7287.380,7286.160,1.220,,,ok
7806,157.902909410,157.910195870,157.910194350,7286.460,7284.940,1.520,,,ok
7807,157.923751730,157.931040030,157.931038170,7288.300,7286.440,1.860,,,ok
7808,157.943035330,157.950388090,157.950322340,7352.760,7287.010,65.750,,,ok
7809,157.963862880,157.971151740,157.971124370,7288.860,7261.490,27.370,,,ok
7810,157.983589350,157.990875070,157.990879270,7285.720,7289.920,4.200,,,ok
7811,158.003614180,158.010902620,158.010901430,7288.440,7287.250,1.190,,,ok
7812,158.023763420,158.031051930,158.031050040,7288.510,7286.620,1.890,,,ok
7813,158.043663620,158.050950100,158.050949650,7286.480,7286.030,0.450,,,ok
7814,158.063621380,158.070907180,158.070907820,7285.800,7286.440,0.640,,,ok
7815,158.083683310,158.090970690,158.090971260,7287.380,7287.950,0.570,,,ok
7816,158.102913400,158.110200080,158.110178730,7286.680,7265.330,21.350,,,ok
7817,158.123833580,158.131120570,158.131123070,7286.990,7289.490,2.500,,,ok
7818,158.143897640,158.151186000,158.151185530,7288.360,7287.890,0.470,,,ok
7819,158.163633420,158.170919260,158.170919850,7285.840,7286.430,0.590,,,ok
7820,158.183536450,158.190823610,158.190823130,7287.160,7286.680,0.480,,,ok
7821,158.202860110,158.210144500,158.210146680,7284.390,7286.570,2.180,,,ok
7822,158.223873640,158.231160280,158.231157410,7286.640,7283.770,2.870,,,ok
7823,158.243393530,158.250676250,158.250683090,7282.720,7289.560,6.840,,,ok
7824,158.263731420,158.271081400,158.271020640,7349.980,7289.220,60.760,,,ok
7825,158.283545450,158.290830310,158.290835000,7284.860,7289.550,4.690,,,ok
7826,158.302808690,158.310097770,158.310097570,7289.080,7288.880,0.200,,,ok
7827,158.323915620,158.331201150,158.331201800,7285.530,7286.180,0.650,,,ok
7828,158.343548900,158.350835270,158.350835220,7286.370,7286.320,0.050,,,ok
7829,158.363611750,158.370898550,158.370898610,7286.800,7286.860,0.060,,,ok
7830,158.383609600,158.390896270,158.390896950,7286.670,7287.350,0.680,,,ok
7831,158.403664420,158.410947990,158.410950200,7283.570,7285.780,2.210,,,ok
7832,158.423317450,158.430602630,158.430602810,7285.180,7285.360,0.180,,,ok
7833,158.443708900,158.450995910,158.450997090,7287.010,7288.190,1.180,,,ok
7834,158.463002620,158.470285890,158.470289640,7283.270,7287.020,3.750,,,ok
7835,158.483693700,158.490988830,158.490988940,7295.130,7295.240,0.110,,,ok
7836,158.503570060,158.510857180,158.510856320,7287.120,7286.260,0.860,,,ok
7837,158.523624850,158.530910280,158.530908030,7285.430,7283.180,2.250,,,ok
7838,158.542911020,158.550198750,158.550198080,7287.730,7287.060,0.670,,,ok
7839,158.563750230,158.571037070,158.571036340,7286.840,7286.110,0.730,,,ok
7840,158.583551570,158.590840480,158.590840680,7288.910,7289.110,0.200,,,ok
7841,158.602845080,158.610132740,158.610132980,7287.660,7287.900,0.240,,,ok
7842,158.623867930,158.631157070,158.631157380,7289.140,7289.450,0.310,,,ok
7843,158.643528440,158.650814620,158.650814970,7286.180,7286.530,0.350,,,ok
7844,158.663582770,158.670868800,158.670868560,7286.030,7285.790,0.240,,,ok
7845,158.683572780,158.690862060,158.690862630,7289.280,7289.850,0.570,,,ok
7846,158.702778600,158.710065430,158.710065200,7286.830,7286.600,0.230,,,ok
7847,158.723779160,158.731066360,158.731064530,7287.200,7285.370,1.830,,,ok
7848,158.743545460,158.750829540,158.750831900,7284.080,7286.440,2.360,,,ok
7849,158.763534510,158.770820360,158.770821320,7285.850,7286.810,0.960,,,ok
7850,158.783569130,158.790857790,158.790854640,7288.660,7285.510,3.150,,,ok
7851,158.803567890,158.810857160,158.810853060,7289.270,7285.170,4.100,,,ok
7852,158.823110210,158.830394590,158.830396170,7284.380,7285.960,1.580,,,ok
7853,158.843396190,158.850682700,158.850684720,7286.510,7288.530,2.020,,,ok
7854,158.863598280,158.870886000,158.870880830,7287.720,7282.550,5.170,,,ok
7855,158.883728630,158.891015450,158.891015650,7286.820,7287.020,0.200,,,ok
7856,158.903663930,158.910949110,158.910950030,7285.180,7286.100,0.920,,,ok
7857,158.923549300,158.930837350,158.930835810,7288.050,7286.510,1.540,,,ok
7858,158.943743940,158.951030620,158.951031560,7286.680,7287.620,0.940,,,ok
7859,158.963328430,158.970613860,158.970680050,7285.430,7351.620,66.190,,,ok
7860,158.983099210,158.990387230,158.990387470,7288.020,7288.260,0.240,,,ok
7861,159.003760080,159.011045650,159.011045230,7285.570,7285.150,0.420,,,ok
7862,159.023578780,159.030862710,159.030865030,7283.930,7286.250,2.320,,,ok
7863,159.043258370,159.050545970,159.050543600,7287.600,7285.230,2.370,,,ok
7864,159.063738490,159.071025690,159.071026690,7287.200,7288.200,1.000,,,ok
7865,159.083318060,159.090604250,159.090605380,7286.190,7287.320,1.130,,,ok
7866,159.103704070,159.110989990,159.110992740,7285.920,7288.670,2.750,,,ok
7867,159.122998040,159.130283400,159.130286000,7285.360,7287.960,2.600,,,ok
7868,159.143727470,159.151014010,159.151015480,7286.540,7288.010,1.470,,,ok
7869,159.163623030,159.170911170,159.170908990,7288.140,7285.960,2.180,,,ok
7870,159.183531270,159.190819760,159.190817200,7288.490,7285.930,2.560,,,ok
7871,159.202881280,159.210169090,159.210170670,7287.810,7289.390,1.580,,,ok
7872,159.223653920,159.230942390,159.230944130,7288.470,7290.210,1.740,,,ok
7873,159.243589030,159.250874910,159.250877490,7285.880,7288.460,2.580,,,ok
7874,159.263586670,159.270871670,159.270874880,7285.000,7288.210,3.210,,,ok
7875,159.283523290,159.290811080,159.290806570,7287.790,7283.280,4.510,,,ok
7876,159.303585300,159.310870750,159.310871640,7285.450,7286.340,0.890,,,ok
7877,159.323616460,159.330904160,159.330905830,7287.700,7289.370,1.670,,,ok
7878,159.343646990,159.350939340,159.350934400,7292.350,7287.410,4.940,,,ok
7879,159.363453480,159.370740960,159.370742580,7287.480,7289.100,1.620,,,ok
7880,159.383578810,159.390863320,159.390863330,7284.510,7284.520,0.010,,,ok
7881,159.403553880,159.410841750,159.410838460,7287.870,7284.580,3.290,,,ok
7882,159.423575850,159.430861200,159.430862760,7285.350,7286.910,1.560,,,ok
7883,159.443701010,159.450989420,159.450986040,7288.410,7285.030,3.380,,,ok
7884,159.463540190,159.470827520,159.470828610,7287.330,7288.420,1.090,,,ok
7885,159.483566970,159.490856010,159.490852930,7289.040,7285.960,3.080,,,ok
7886,159.503601630,159.510889500,159.510891370,7287.870,7289.740,1.870,,,ok
7887,159.523568060,159.530856310,159.530852400,7288.250,7284.340,3.910,,,ok
7888,159.543847130,159.551135130,159.551130590,7288.000,7283.460,4.540,,,ok
7889,159.563529040,159.570813040,159.570815560,7284.000,7286.520,2.520,,,ok
7890,159.583592840,159.590876470,159.590879940,7283.630,7287.100,3.470,,,ok
7891,159.602862600,159.610151040,159.610148150,7288.440,7285.550,2.890,,,ok
7892,159.623970660,159.631259300,159.631256570,7288.640,7285.910,2.730,,,ok
7893,159.643455780,159.650741730,159.650743980,7285.950,7288.200,2.250,,,ok
7894,159.663626180,159.670916100,159.670945070,7289.920,7318.890,28.970,,,ok
7895,159.683553840,159.690839530,159.690844070,7285.690,7290.230,4.540,,,ok
7896,159.702828940,159.710116980,159.710115040,7288.040,7286.100,1.940,,,ok
7897,159.723713970,159.731000990,159.731003480,7287.020,7289.510,2.490,,,ok
7898,159.743662380,159.750949380,159.750951010,7287.000,7288.630,1.630,,,ok
7899,159.763587020,159.770871950,159.770874470,7284.930,7287.450,2.520,,,ok
7900,159.783585110,159.790871260,159.790873690,7286.150,7288.580,2.430,,,ok
7901,159.803583060,159.810869520,159.810872170,7286.460,7289.110,2.650,,,ok
7902,159.823647780,159.830937820,159.830935290,7290.040,7287.510,2.530,,,ok
7903,159.843718920,159.851006290,159.851003850,7287.370,7284.930,2.440,,,ok
7904,159.863543970,159.870829620,159.870832150,7285.650,7288.180,2.530,,,ok
7905,159.883507960,159.890863000,159.890795470,7355.040,7287.510,67.530,,,ok
7906,159.903297450,159.910586370,159.910583150,7288.920,7285.700,3.220,,,ok
7907,159.923592320,159.930879470,159.930874760,7287.150,7282.440,4.710,,,ok
7908,159.943544350,159.950833020,159.950830620,7288.670,7286.270,2.400,,,ok
7909,159.963219890,159.970503870,159.970508120,7283.980,7288.230,4.250,,,ok
7910,159.983694480,159.990979440,159.990982400,7284.960,7287.920,2.960,,,ok
7911,160.003538200,160.010828040,160.010825800,7289.840,7287.600,2.240,,,ok
7912,160.023658990,160.030945340,160.030949370,7286.350,7290.380,4.030,,,ok
7913,160.043484730,160.050768750,160.050772730,7284.020,7288.000,3.980,,,ok
7914,160.063547740,160.070832780,160.070836050,7285.040,7288.310,3.270,,,ok
7915,160.083530630,160.090815520,160.090818430,7284.890,7287.800,2.910,,,ok
7916,160.103672890,160.110958720,160.110961960,7285.830,7289.070,3.240,,,ok
7917,160.123724740,160.131012110,160.131011090,7287.370,7286.350,1.020,,,ok
7918,160.143622370,160.150911210,160.150908330,7288.840,7285.960,2.880,,,ok
7919,160.163622820,160.170907320,160.170907020,7284.500,7284.200,0.300,,,ok
7920,160.183683880,160.190972170,160.190970570,7288.290,7286.690,1.600,,,ok
7921,160.203643660,160.210934180,160.210929800,7290.520,7286.140,4.380,,,ok
7922,160.223612940,160.230899670,160.230898000,7286.730,7285.060,1.670,,,ok
7923,160.243636480,160.250921870,160.250920230,7285.390,7283.750,1.640,,,ok
7924,160.263544900,160.270828900,160.270829820,7284.000,7284.920,0.920,,,ok
7925,160.283540480,160.290828480,160.290891830,7288.000,7351.350,63.350,,,ok
7926,160.303361120,160.310648180,160.310646440,7287.060,7285.320,1.740,,,ok
7927,160.323621980,160.330911480,160.330907490,7289.500,7285.510,3.990,,,ok
7928,160.343650600,160.350939720,160.350938310,7289.120,7287.710,1.410,,,ok
7929,160.363694900,160.370982210,160.371045150,7287.310,7350.250,62.940,,,ok
7930,160.383724670,160.391010640,160.391010300,7285.970,7285.630,0.340,,,ok
7931,160.403576820,160.410864910,160.410863330,7288.090,7286.510,1.580,,,ok
7932,160.423700210,160.430988290,160.430986850,7288.080,7286.640,1.440,,,ok
7933,160.443640280,160.450926640,160.450925380,7286.360,7285.100,1.260,,,ok
7934,160.463537360,160.470824940,160.470822260,7287.580,7284.900,2.680,,,ok
7935,160.483567870,160.490853200,160.490855580,7285.330,7287.710,2.380,,,ok
7936,160.502764050,160.510050720,160.510065340,7286.670,7301.290,14.620,,,ok
7937,160.523882310,160.531169870,160.531167800,7287.560,7285.490,2.070,,,ok
7938,160.543663910,160.550952070,160.550952200,7288.160,7288.290,0.130,,,ok
7939,160.563647880,160.570934210,160.570935540,7286.330,7287.660,1.330,,,ok
7940,160.583587240,160.590875060,160.590871490,7287.820,7284.250,3.570,,,ok
7941,160.603547550,160.610833340,160.610836310,7285.790,7288.760,2.970,,,ok
7942,160.623601640,160.630885750,160.630890750,7284.110,7289.110,5.000,,,ok
7943,160.643653740,160.650939140,160.650938900,7285.400,7285.160,0.240,,,ok
7944,160.663718320,160.671008460,160.671007430,7290.140,7289.110,1.030,,,ok
7945,160.683562660,160.690850910,160.690849900,7288.250,7287.240,1.010,,,ok
7946,160.703698340,160.710985030,160.710981670,7286.690,7283.330,3.360,,,ok
7947,160.723588460,160.730878330,160.730877780,7289.870,7289.320,0.550,,,ok
7948,160.742943090,160.750231740,160.750228600,7288.650,7285.510,3.140,,,ok
7949,160.763776860,160.771064290,160.771064380,7287.430,7287.520,0.090,,,ok
7950,160.783551490,160.790837450,160.790837780,7285.960,7286.290,0.330,,,ok
7951,160.803621770,160.810911820,160.810911080,7290.050,7289.310,0.740,,,ok
7952,160.823604750,160.830890180,160.830877590,7285.430,7272.840,12.590,,,ok
7953,160.843672400,160.850958650,160.850957900,7286.250,7285.500,0.750,,,ok
7954,160.863601230,160.870886810,160.870885330,7285.580,7284.100,1.480,,,ok
7955,160.883639090,160.890925220,160.890923830,7286.130,7284.740,1.390,,,ok
7956,160.902741560,160.910027360,160.910026820,7285.800,7285.260,0.540,,,ok
7957,160.923029260,160.930315980,160.930315490,7286.720,7286.230,0.490,,,ok
7958,160.943701320,160.950989280,160.950990060,7287.960,7288.740,0.780,,,ok
7959,160.963557520,160.970829770,160.970843340,7272.250,7285.820,13.570,,,ok
7960,160.983539590,160.990826840,160.990823910,7287.250,7284.320,2.930,,,ok
7961,161.003601750,161.010890210,161.010889980,7288.460,7288.230,0.230,,,ok
7962,161.023664160,161.030948600,161.030951960,7284.440,7287.800,3.360,,,ok
7963,161.043562210,161.050845550,161.050849050,7283.340,7286.840,3.500,,,ok
7964,161.063623080,161.070909290,161.070909310,7286.210,7286.230,0.020,,,ok
7965,161.083563110,161.090848490,161.090848380,7285.380,7285.270,0.110,,,ok
7966,161.103878410,161.111166060,161.111166880,7287.650,7288.470,0.820,,,ok
7967,161.123617190,161.130904510,161.130904220,7287.320,7287.030,0.290,,,ok
7968,161.143588440,161.150873770,161.150876190,7285.330,7287.750,2.420,,,ok
7969,161.163680820,161.170967220,161.170964380,7286.400,7283.560,2.840,,,ok
7970,161.182969440,161.190254470,161.190255600,7285.030,7286.160,1.130,,,ok
7971,161.203863430,161.211148850,161.211148710,7285.420,7285.280,0.140,,,ok
7972,161.223642130,161.230924390,161.230924710,7282.260,7282.580,0.320,,,ok
7973,161.243514040,161.250800400,161.250800530,7286.360,7286.490,0.130,,,ok
7974,161.263313610,161.270598720,161.270598100,7285.110,7284.490,0.620,,,ok
7975,161.283730690,161.291016130,161.291016320,7285.440,7285.630,0.190,,,ok
7976,161.303514510,161.310799500,161.310799700,7284.990,7285.190,0.200,,,ok
7977,161.323599650,161.330887860,161.330888250,7288.210,7288.600,0.390,,,ok
7978,161.343548700,161.350837170,161.350836190,7288.470,7287.490,0.980,,,ok
7979,161.363570020,161.370852930,161.370854760,7282.910,7284.740,1.830,,,ok
7980,161.383599680,161.390887820,161.390886770,7288.140,7287.090,1.050,,,ok
7981,161.403064750,161.410352040,161.410351630,7287.290,7286.880,0.410,,,ok
7982,161.423659830,161.430942650,161.430946010,7282.820,7286.180,3.360,,,ok
7983,161.443496420,161.450783830,161.450846200,7287.410,7349.780,62.370,,,ok
7984,161.463663350,161.470952280,161.470952770,7288.930,7289.420,0.490,,,ok
7985,161.483526320,161.490814540,161.490816170,7288.220,7289.850,1.630,,,ok
7986,161.502944190,161.510233890,161.510233490,7289.700,7289.300,0.400,,,ok
7987,161.523840470,161.531125750,161.531130600,7285.280,7290.130,4.850,,,ok
7988,161.543519440,161.550802890,161.550805150,7283.450,7285.710,2.260,,,ok
7989,161.563549020,161.570838860,161.570834640,7289.840,7285.620,4.220,,,ok
7990,161.583513420,161.590801400,161.590802120,7287.980,7288.700,0.720,,,ok
7991,161.603628830,161.610915700,161.610913730,7286.870,7284.900,1.970,,,ok
7992,161.623397880,161.630683820,161.630684900,7285.940,7287.020,1.080,,,ok
7993,161.643630920,161.650914600,161.650918310,7283.680,7287.390,3.710,,,ok
7994,161.663572890,161.670859610,161.670860130,7286.720,7287.240,0.520,,,ok
7995,161.683512940,161.690799140,161.690799820,7286.200,7286.880,0.680,,,ok
7996,161.703659370,161.710947260,161.710947370,7287.890,7288.000,0.110,,,ok
7997,161.723880240,161.731164230,161.731166500,7283.990,7286.260,2.270,,,ok
7998,161.743562140,161.750847790,161.750849210,7285.650,7287.070,1.420,,,ok
7999,161.763532760,161.770817420,161.770818450,7284.660,7285.690,1.030,,,ok
8000,161.783530480,161.790815870,161.790816810,7285.390,7286.330,0.940,,,ok
8001,161.803940390,161.811229130,161.811230170,7288.740,7289.780,1.040,,,ok
8002,161.823591790,161.830874850,161.830878660,7283.060,7286.870,3.810,,,ok
8003,161.843553780,161.850838240,161.850839560,7284.460,7285.780,1.320,,,ok
8004,161.863527440,161.870813230,161.870815380,7285.790,7287.940,2.150,,,ok
8005,161.883585930,161.890872390,161.890872360,7286.460,7286.430,0.030,,,ok
8006,161.903564530,161.910849510,161.910852080,7284.980,7287.550,2.570,,,ok
8007,161.923624080,161.930914000,161.930910520,7289.920,7286.440,3.480,,,ok
8008,161.943519340,161.950806530,161.950808940,7287.190,7289.600,2.410,,,ok
8009,161.963574140,161.970858440,161.970861470,7284.300,7287.330,3.030,,,ok
8010,161.983680860,161.990966700,161.990965660,7285.840,7284.800,1.040,,,ok
8011,162.003556100,162.010842610,162.010843920,7286.510,7287.820,1.310,,,ok
8012,162.023585910,162.030874770,162.030871050,7288.860,7285.140,3.720,,,ok
8013,162.043596750,162.050884240,162.050885620,7287.490,7288.870,1.380,,,ok
8014,162.063637510,162.070922520,162.070932270,7285.010,7294.760,9.750,,,ok
8015,162.083643730,162.090930910,162.090932610,7287.180,7288.880,1.700,,,ok
8016,162.103163580,162.110449210,162.110450970,7285.630,7287.390,1.760,,,ok
8017,162.123773280,162.131062470,162.131056650,7289.190,7283.370,5.820,,,ok
8018,162.143588020,162.150874990,162.150942070,7286.970,7354.050,67.080,,,ok
8019,162.163138340,162.170424150,162.170425240,7285.810,7286.900,1.090,,,ok
8020,162.183695850,162.190981760,162.190984350,7285.910,7288.500,2.590,,,ok
8021,162.203585700,162.210871000,162.210871760,7285.300,7286.060,0.760,,,ok
8022,162.223582040,162.230869240,162.230870570,7287.200,7288.530,1.330,,,ok
8023,162.243559120,162.250846610,162.250844580,7287.490,7285.460,2.030,,,ok
8024,162.263070980,162.270356040,162.270357840,7285.060,7286.860,1.800,,,ok
8025,162.283631720,162.290919300,162.290921340,7287.580,7289.620,2.040,,,ok
8026,162.303564610,162.310852730,162.310848660,7288.120,7284.050,4.070,,,ok
8027,162.323611140,162.330901220,162.330898150,7290.080,7287.010,3.070,,,ok
8028,162.343613340,162.350899230,162.350901340,7285.890,7288.000,2.110,,,ok
8029,162.363283390,162.370571500,162.370569830,7288.110,7286.440,1.670,,,ok
8030,162.383634070,162.390920190,162.390922310,7286.120,7288.240,2.120,,,ok
8031,162.403535110,162.410824560,162.410821650,7289.450,7286.540,2.910,,,ok
8032,162.423598310,162.430886510,162.430885120,7288.200,7286.810,1.390,,,ok
8033,162.443567150,162.450853650,162.450852420,7286.500,7285.270,1.230,,,ok
8034,162.463504430,162.470794660,162.470791610,7290.230,7287.180,3.050,,,ok
8035,162.482700250,162.489985280,162.489984280,7285.030,7284.030,1.000,,,ok
8036,162.503890770,162.511176350,162.511177700,7285.580,7286.930,1.350,,,ok
8037,162.523566030,162.530852260,162.530851900,7286.230,7285.870,0.360,,,ok
8038,162.543655810,162.550942960,162.550945320,7287.150,7289.510,2.360,,,ok
8039,162.563601220,162.570886200,162.570887850,7284.980,7286.630,1.650,,,ok
8040,162.583530540,162.590819440,162.590816210,7288.900,7285.670,3.230,,,ok
8041,162.603284390,162.610572100,162.610591740,7287.710,7307.350,19.640,,,ok
8042,162.623729110,162.631016300,162.631018830,7287.190,7289.720,2.530,,,ok
8043,162.643527750,162.650812080,162.650816420,7284.330,7288.670,4.340,,,ok
8044,162.663558420,162.670846780,162.670845760,7288.360,7287.340,1.020,,,ok
8045,162.683582190,162.690873750,162.690858640,7291.560,7276.450,15.110,,,ok
8046,162.703685090,162.710972260,162.710972230,7287.170,7287.140,0.030,,,ok
8047,162.723589500,162.730877900,162.730875650,7288.400,7286.150,2.250,,,ok
8048,162.743548720,162.750835390,162.750833180,7286.670,7284.460,2.210,,,ok
8049,162.763626000,162.770913860,162.770947120,7287.860,7321.120,33.260,,,ok
8050,162.783619180,162.790907940,162.790904860,7288.760,7285.680,3.080,,,ok
8051,162.803394400,162.810680320,162.810679320,7285.920,7284.920,1.000,,,ok
8052,162.823615560,162.830902310,162.830900060,7286.750,7284.500,2.250,,,ok
8053,162.843608300,162.850898120,162.850896150,7289.820,7287.850,1.970,,,ok
8054,162.863616460,162.870900670,162.870901820,7284.210,7285.360,1.150,,,ok
8055,162.883507950,162.890794750,162.890797680,7286.800,7289.730,2.930,,,ok
8056,162.903570650,162.910855780,162.910856120,7285.130,7285.470,0.340,,,ok
8057,162.923504490,162.930791400,162.930794630,7286.910,7290.140,3.230,,,ok
8058,162.943215270,162.950503870,162.950503120,7288.600,7287.850,0.750,,,ok
8059,162.963742500,162.971028090,162.971031430,7285.590,7288.930,3.340,,,ok
8060,162.983572510,162.990861600,162.990858820,7289.090,7286.310,2.780,,,ok
8061,163.002844930,163.010128780,163.010133140,7283.850,7288.210,4.360,,,ok
8062,163.023348880,163.030638120,163.030636580,7289.240,7287.700,1.540,,,ok
8063,163.043602650,163.050891490,163.050888500,7288.840,7285.850,2.990,,,ok
8064,163.063504300,163.070788980,163.070793190,7284.680,7288.890,4.210,,,ok
8065,163.082960310,163.090248080,163.090243870,7287.770,7283.560,4.210,,,ok
8066,163.103310540,163.110596460,163.110599940,7285.920,7289.400,3.480,,,ok
8067,163.123693360,163.130979930,163.130980760,7286.570,7287.400,0.830,,,ok
8068,163.143586960,163.150873220,163.150875300,7286.260,7288.340,2.080,,,ok
8069,163.163528570,163.170816750,163.170815080,7288.180,7286.510,1.670,,,ok
8070,163.183546940,163.190834950,163.190833400,7288.010,7286.460,1.550,,,ok
8071,163.203841030,163.211125540,163.211126720,7284.510,7285.690,1.180,,,ok
8072,163.223589170,163.230875520,163.230872850,7286.350,7283.680,2.670,,,ok
8073,163.243507970,163.250794860,163.250792630,7286.890,7284.660,2.230,,,ok
8074,163.263578090,163.270863390,163.270864670,7285.300,7286.580,1.280,,,ok
8075,163.283599580,163.290885780,163.290884390,7286.200,7284.810,1.390,,,ok
8076,163.303599340,163.310884830,163.310866000,7285.490,7266.660,18.830,,,ok
8077,163.323647860,163.330932410,163.330934800,7284.550,7286.940,2.390,,,ok
8078,163.343529780,163.350816780,163.350815680,7287.000,7285.900,1.100,,,ok
8079,163.363592750,163.370879980,163.370877620,7287.230,7284.870,2.360,,,ok
8080,163.383046260,163.390332340,163.390331400,7286.080,7285.140,0.940,,,ok
8081,163.403305460,163.410591790,163.410590800,7286.330,7285.340,0.990,,,ok
8082,163.423588600,163.430872620,163.430874020,7284.020,7285.420,1.400,,,ok
8083,163.443622720,163.450908380,163.450907360,7285.660,7284.640,1.020,,,ok
8084,163.463522730,163.470811620,163.470810680,7288.890,7287.950,0.940,,,ok
8085,163.483672870,163.490960230,163.490959200,7287.360,7286.330,1.030,,,ok
8086,163.503576380,163.510863480,163.510862520,7287.100,7286.140,0.960,,,ok
8087,163.523076910,163.530365840,163.530365090,7288.930,7288.180,0.750,,,ok
8088,163.543808070,163.551095100,163.551094370,7287.030,7286.300,0.730,,,ok
8089,163.563600890,163.570887680,163.570887060,7286.790,7286.170,0.620,,,ok
8090,163.583509860,163.590796800,163.590796110,7286.940,7286.250,0.690,,,ok
8091,163.603135370,163.610424390,163.610424390,7289.020,7289.020,0.000,,,ok
8092,163.623597570,163.630883420,163.630885500,7285.850,7287.930,2.080,,,ok
8093,163.643499960,163.650786790,163.650786380,7286.830,7286.420,0.410,,,ok
8094,163.663630620,163.670920200,163.670919570,7289.580,7288.950,0.630,,,ok
8095,163.683016460,163.690303460,163.690366310,7287.000,7349.850,62.850,,,ok
8096,163.703695910,163.710980910,163.710981610,7285.000,7285.700,0.700,,,ok
8097,163.723494630,163.730779550,163.730779760,7284.920,7285.130,0.210,,,ok
8098,163.743627350,163.750859000,163.750913200,7231.650,7285.850,54.200,,,ok
8099,163.763558640,163.770844570,163.770846600,7285.930,7287.960,2.030,,,ok
8100,163.783590630,163.790879630,163.790879780,7289.000,7289.150,0.150,,,ok
8101,163.802755030,163.810043910,163.810042030,7288.880,7287.000,1.880,,,ok
8102,163.823771190,163.831053630,163.831056750,7282.440,7285.560,3.120,,,ok
8103,163.843614910,163.850900620,163.850902650,7285.710,7287.740,2.030,,,ok
8104,163.863511470,163.870799070,163.870797660,7287.600,7286.190,1.410,,,ok
8105,163.882970580,163.890257460,163.890256810,7286.880,7286.230,0.650,,,ok
8106,163.903631030,163.910919800,163.910920270,7288.770,7289.240,0.470,,,ok
8107,163.923504920,163.930793630,163.930792680,7288.710,7287.760,0.950,,,ok
8108,163.943664870,163.950950870,163.950949660,7286.000,7284.790,1.210,,,ok
8109,163.963632150,163.970917880,163.970920350,7285.730,7288.200,2.470,,,ok
8110,163.983912680,163.991198910,163.991198860,7286.230,7286.180,0.050,,,ok
8111,164.003499760,164.010787360,164.010786160,7287.600,7286.400,1.200,,,ok
8112,164.023638190,164.030925520,164.030923140,7287.330,7284.950,2.380,,,ok
8113,164.042969630,164.050281780,164.050258800,7312.150,7289.170,22.980,,,ok
8114,164.063046560,164.070329800,164.070330890,7283.240,7284.330,1.090,,,ok
8115,164.082951160,164.090239680,164.090240810,7288.520,7289.650,1.130,,,ok
8116,164.103333690,164.110618840,164.110618040,7285.150,7284.350,0.800,,,ok
8117,164.123617910,164.130906040,164.130906400,7288.130,7288.490,0.360,,,ok
8118,164.143583490,164.150870670,164.150870790,7287.180,7287.300,0.120,,,ok
8119,164.163657390,164.170944020,164.170941770,7286.630,7284.380,2.250,,,ok
8120,164.183568030,164.190856390,164.190856740,7288.360,7288.710,0.350,,,ok
8121,164.203605500,164.210890820,164.210890010,7285.320,7284.510,0.810,,,ok
8122,164.223609310,164.230892950,164.230894560,7283.640,7285.250,1.610,,,ok
8123,164.242619650,164.249906510,164.249906740,7286.860,7287.090,0.230,,,ok
8124,164.263847330,164.271135790,164.271136140,7288.460,7288.810,0.350,,,ok
8125,164.282950130,164.290236550,164.290239690,7286.420,7289.560,3.140,,,ok
8126,164.303840500,164.311127690,164.311127840,7287.190,7287.340,0.150,,,ok
8127,164.322846030,164.330130890,164.330131280,7284.860,7285.250,0.390,,,ok
8128,164.343067000,164.350354300,164.350353720,7287.300,7286.720,0.580,,,ok
8129,164.363704100,164.371057680,164.370992960,7353.580,7288.860,64.720,,,ok
8130,164.383583230,164.390870900,164.390870510,7287.670,7287.280,0.390,,,ok
