Time [s],Tx,Rx1,Rx2
49.109914130,1,0,0
49.116920400,0,0,0
49.117198890,0,1,0
49.117202320,0,1,1
49.117214140,0,0,1
49.117217510,0,0,0
49.133948060,1,0,0
49.140954310,0,0,0
49.141233410,0,1,0
49.141235450,0,1,1
49.141248580,0,0,1
49.141250590,0,0,0
49.158983270,1,0,0
49.165991460,0,0,0
49.166266520,0,0,1
49.166270850,0,1,1
49.166281700,0,1,0
49.166286000,0,0,0
49.184783790,1,0,0
49.191789840,0,0,0
49.192070080,0,1,0
49.192072520,0,1,1
49.192085370,0,0,1
49.192087690,0,0,0
49.209013230,1,0,0
49.216018920,0,0,0
49.216299990,0,0,1
49.216302400,0,1,1
49.216315130,0,1,0
49.216317610,0,0,0
49.233969020,1,0,0
49.240972000,0,0,0
49.241256880,0,1,0
49.241258120,0,1,1
49.241272090,0,0,1
49.241273260,0,0,0
49.258824120,1,0,0
49.265832650,0,0,0
49.266108740,0,1,0
49.266112940,0,1,1
49.266123970,0,0,1
49.266128180,0,0,0
49.283304240,1,0,0
49.290308140,0,0,0
49.290591090,0,0,1
49.290593700,0,1,1
49.290606290,0,1,0
49.290608910,0,0,0
49.308947190,1,0,0
49.315953380,0,0,0
49.316234590,0,0,1
49.316237020,0,1,1
49.316249840,0,1,0
49.316252240,0,0,0
49.333973600,1,0,0
49.340976820,0,0,0
49.341259620,0,1,0
49.341263200,0,1,1
49.341274660,0,0,1
49.341278390,0,0,0
49.359790440,1,0,0
49.366796450,0,0,0
49.367076330,0,1,0
49.367076440,0,1,1
49.367091460,0,0,1
49.367091680,0,0,0
49.384911780,1,0,0
49.391917990,0,0,0
49.392197360,0,1,0
49.392199110,0,1,1
49.392212640,0,0,1
49.392214400,0,0,0
49.410579450,1,0,0
49.417583490,0,0,0
49.417864800,0,1,0
49.417868550,0,1,1
49.417880020,0,0,1
49.417883650,0,0,0
49.434890340,1,0,0
49.441841510,0,0,0
49.442176870,0,0,1
49.442178320,0,1,1
49.442192100,0,1,0
49.442193630,0,0,0
49.459866180,1,0,0
49.466872180,0,0,0
49.467151470,0,1,0
49.467155390,0,1,1
49.467166650,0,0,1
49.467170600,0,0,0
49.483400710,1,0,0
49.490407000,0,0,0
49.490687900,0,0,1
49.490689680,0,1,1
49.490703040,0,1,0
49.490704890,0,0,0
49.509127550,1,0,0
49.516133740,0,0,0
49.516413370,0,1,0
49.516417300,0,1,1
49.516428640,0,0,1
49.516432550,0,0,0
49.534920110,1,0,0
49.541928780,0,0,0
49.542204620,0,0,1
49.542206600,0,1,1
49.542219820,0,1,0
49.542221890,0,0,0
49.560176240,1,0,0
49.567182370,0,0,0
49.567463940,0,0,1
49.567465980,0,1,1
49.567479080,0,1,0
49.567481180,0,0,0
49.583969510,1,0,0
49.590975700,0,0,0
49.591252070,0,1,0
49.591257500,0,1,1
49.591267310,0,0,1
49.591272710,0,0,0
49.609810300,1,0,0
49.616816080,0,0,0
49.617095950,0,0,1
49.617097030,0,1,1
49.617111150,0,1,0
49.617112090,0,0,0
49.634854430,1,0,0
49.641860680,0,0,0
49.642140260,0,1,0
49.642142910,0,1,1
49.642155400,0,0,1
49.642158200,0,0,0
49.659798180,1,0,0
49.666804040,0,0,0
49.667082090,0,1,0
49.667087890,0,1,1
49.667097260,0,0,1
49.667103080,0,0,0
49.684954350,1,0,0
49.691958930,0,0,0
49.692186590,0,0,1
49.692201810,0,0,0
49.692242260,0,1,0
49.692257430,0,0,0
49.709403640,1,0,0
49.716409490,0,0,0
49.716688760,0,0,1
49.716690620,0,1,1
49.716704010,0,1,0
49.716705820,0,0,0
49.734030200,1,0,0
49.741097680,0,0,0
49.741317390,0,0,1
49.741319750,0,1,1
49.741332570,0,1,0
49.741335040,0,0,0
49.759405930,1,0,0
49.766409140,0,0,0
49.766692370,0,1,0
49.766696750,0,1,1
49.766707450,0,0,1
49.766711930,0,0,0
49.785300480,1,0,0
49.792306750,0,0,0
49.792585650,0,1,0
49.792589210,0,1,1
49.792600900,0,0,1
49.792604500,0,0,0
49.810261980,1,0,0
49.817267850,0,0,0
49.817546090,0,0,1
49.817548940,0,1,1
49.817561300,0,1,0
49.817563980,0,0,0
49.834849310,1,0,0
49.841855160,0,0,0
49.842136910,0,0,1
49.842138380,0,1,1
49.842152090,0,1,0
49.842153670,0,0,0
49.859932580,1,0,0
49.866937060,0,0,0
49.867219330,0,0,1
49.867221800,0,1,1
49.867234520,0,1,0
49.867237030,0,0,0
49.884887790,1,0,0
49.891894000,0,0,0
49.892173000,0,0,1
49.892174300,0,1,1
49.892188230,0,1,0
49.892189490,0,0,0
49.910426020,1,0,0
49.917484980,0,0,0
49.917712220,0,0,1
49.917712830,0,1,1
49.917727340,0,1,0
49.917728010,0,0,0
49.935541250,1,0,0
49.942547360,0,0,0
49.942826200,0,1,0
49.942830780,0,1,1
49.942841390,0,0,1
49.942845990,0,0,0
49.959899160,1,0,0
49.966905060,0,0,0
49.967182920,0,1,0
49.967189160,0,1,1
49.967198120,0,0,1
49.967204390,0,0,0
49.984315560,1,0,0
49.991321660,0,0,0
49.991602770,0,0,1
49.991603020,0,1,1
49.991617920,0,1,0
49.991618160,0,0,0
50.010140290,1,0,0
50.017146250,0,0,0
50.017426030,0,0,1
50.017427110,0,1,1
50.017441320,0,1,0
50.017442340,0,0,0
50.035925880,1,0,0
50.042928920,0,0,0
50.043213310,0,0,1
50.043214780,0,1,1
50.043228530,0,1,0
50.043230020,0,0,0
50.061013880,1,0,0
50.068019760,0,0,0
50.068303100,0,0,1
50.068303400,0,1,1
50.068318310,0,1,0
50.068318630,0,0,0
50.085190290,1,0,0
50.092196420,0,0,0
50.092475000,0,0,1
50.092477550,0,1,1
50.092490120,0,1,0
50.092492630,0,0,0
50.108957800,1,0,0
50.115962540,0,0,0
50.116244900,0,0,1
50.116245910,0,1,1
50.116260110,0,1,0
50.116261090,0,0,0
50.134048580,1,0,0
50.141054520,0,0,0
50.141333310,0,1,0
50.141337410,0,1,1
50.141348450,0,0,1
50.141352590,0,0,0
50.158843350,1,0,0
50.165849180,0,0,0
50.166131710,0,1,0
50.166131850,0,1,1
50.166146980,0,0,1
50.166147100,0,0,0
50.183968890,1,0,0
50.190975330,0,0,0
50.191254170,0,0,1
50.191255850,0,1,1
50.191269520,0,1,0
50.191271040,0,0,0
50.209603140,1,0,0
50.216608520,0,0,0
50.216887110,0,1,0
50.216888510,0,1,1
50.216902250,0,0,1
50.216903690,0,0,0
50.234146620,1,0,0
50.241152310,0,0,0
50.241431070,0,0,1
50.241433130,0,1,1
50.241446320,0,1,0
50.241448290,0,0,0
50.260067710,1,0,0
50.267073570,0,0,0
50.267353040,0,0,1
50.267356220,0,1,1
50.267368220,0,1,0
50.267371460,0,0,0
50.285059190,1,0,0
50.292065110,0,0,0
50.292344840,0,1,0
50.292349000,0,1,1
50.292360010,0,0,1
50.292364230,0,0,0
50.310562360,1,0,0
50.317568380,0,0,0
50.317847120,0,1,0
50.317852440,0,1,1
50.317862340,0,0,1
50.317867710,0,0,0
50.334107660,1,0,0
50.341113580,0,0,0
50.341395200,0,1,0
50.341395780,0,1,1
50.341410430,0,0,1
50.341410990,0,0,0
50.358975080,1,0,0
50.365981080,0,0,0
50.366264160,0,0,1
50.366264910,0,1,1
50.366279300,0,1,0
50.366280180,0,0,0
50.384793980,1,0,0
50.391799770,0,0,0
50.392082600,0,0,1
50.392083290,0,1,1
50.392097770,0,1,0
50.392098460,0,0,0
50.410551960,1,0,0
50.417557820,0,0,0
50.417840330,0,1,0
50.417841050,0,1,1
50.417855420,0,0,1
50.417856210,0,0,0
50.435005540,1,0,0
50.442011820,0,0,0
50.442292340,0,1,0
50.442294610,0,1,1
50.442307500,0,0,1
50.442309820,0,0,0
50.459006580,1,0,0
50.466012660,0,0,0
50.466291950,0,0,1
50.466293300,0,1,1
50.466307100,0,1,0
50.466308440,0,0,0
50.484823270,1,0,0
50.491829710,0,0,0
50.492110620,0,0,1
50.492111630,0,1,1
50.492125810,0,1,0
50.492126800,0,0,0
50.510740260,1,0,0
50.517746150,0,0,0
50.518029260,0,1,0
50.518029860,0,1,1
50.518044450,0,0,1
50.518045130,0,0,0
50.535914400,1,0,0
50.542920220,0,0,0
50.543203390,0,0,1
50.543203450,0,1,1
50.543218530,0,1,0
50.543218590,0,0,0
50.560432650,1,0,0
50.567435800,0,0,0
50.567721060,0,1,0
50.567721740,0,1,1
50.567736300,0,0,1
50.567736950,0,0,0
50.584966360,1,0,0
50.591972550,0,0,0
50.592254120,0,0,1
50.592254520,0,1,1
50.592269370,0,1,0
50.592269620,0,0,0
50.609008740,1,0,0
50.616017480,0,0,0
50.616275880,0,0,1
50.616291130,0,0,0
50.616298630,0,1,0
50.616313710,0,0,0
50.633636410,1,0,0
50.640639370,0,0,0
50.640921230,0,1,0
50.640921320,0,1,1
50.640936420,0,0,1
50.640936460,0,0,0
50.658024660,1,0,0
50.665030490,0,0,0
50.665309530,0,1,0
50.665310680,0,1,1
50.665324730,0,0,1
50.665325880,0,0,0
50.681838610,1,0,0
50.688846750,0,0,0
50.689123260,0,1,0
50.689128100,0,1,1
50.689138550,0,0,1
50.689143300,0,0,0
50.707553630,1,0,0
50.714558090,0,0,0
50.714840040,0,0,1
50.714841450,0,1,1
50.714855270,0,1,0
50.714856650,0,0,0
50.733325930,1,0,0
50.740333600,0,0,0
50.740613360,0,0,1
50.740615870,0,1,1
50.740628460,0,1,0
50.740631200,0,0,0
50.759004810,1,0,0
50.766010690,0,0,0
50.766294280,0,1,0
50.766294340,0,1,1
50.766309490,0,0,1
50.766309630,0,0,0
50.784571440,1,0,0
50.791577360,0,0,0
50.791835660,0,1,0
50.791850810,0,0,0
50.791857680,0,0,1
50.791872890,0,0,0
50.810291300,1,0,0
50.817297320,0,0,0
50.817580330,0,0,1
50.817581060,0,1,1
50.817595440,0,1,0
50.817596080,0,0,0
50.833968600,1,0,0
50.840973210,0,0,0
50.841254560,0,1,0
50.841254750,0,1,1
50.841269830,0,0,1
50.841270090,0,0,0
50.859866810,1,0,0
50.866874960,0,0,0
50.867152000,0,1,0
50.867167170,0,0,0
50.867218490,0,0,1
50.867233720,0,0,0
50.885044170,1,0,0
50.892048840,0,0,0
50.892331250,0,1,0
50.892331640,0,1,1
50.892346420,0,0,1
50.892346850,0,0,0
50.910005150,1,0,0
50.917011150,0,0,0
50.917294040,0,0,1
50.917294650,0,1,1
50.917309210,0,1,0
50.917309770,0,0,0
50.934890940,1,0,0
50.941896900,0,0,0
50.942177630,0,0,1
50.942178150,0,1,1
50.942192840,0,1,0
50.942193340,0,0,0
50.959656480,1,0,0
50.966662530,0,0,0
50.966940950,0,0,1
50.966944070,0,1,1
50.966956130,0,1,0
50.966959170,0,0,0
50.985328710,1,0,0
50.992334570,0,0,0
50.992614970,0,1,0
50.992615350,0,1,1
50.992630130,0,0,1
50.992630620,0,0,0
51.009363120,1,0,0
51.016366250,0,0,0
51.016648220,0,1,0
51.016652940,0,1,1
51.016663490,0,0,1
51.016733480,0,0,0
51.034795340,1,0,0
51.041800050,0,0,0
51.042080790,0,1,0
51.042081400,0,1,1
51.042096020,0,0,1
51.042096560,0,0,0
51.058348350,1,0,0
51.065352910,0,0,0
51.065632620,0,1,0
51.065634360,0,1,1
51.065647850,0,0,1
51.065649610,0,0,0
51.084075960,1,0,0
51.091081440,0,0,0
51.091363440,0,1,0
51.091364070,0,1,1
51.091378710,0,0,1
51.091379220,0,0,0
51.109867340,1,0,0
51.116873300,0,0,0
51.117152460,0,0,1
51.117156150,0,1,1
51.117167640,0,1,0
51.117171330,0,0,0
51.134983750,1,0,0
51.141989700,0,0,0
51.142269360,0,1,0
51.142271040,0,1,1
51.142284520,0,0,1
51.142286250,0,0,0
51.159879020,1,0,0
51.166884760,0,0,0
51.167161880,0,0,1
51.167168400,0,1,1
51.167177030,0,1,0
51.167183690,0,0,0
51.185537050,1,0,0
51.192543140,0,0,0
51.192808030,0,1,0
51.192822890,0,1,1
51.192823130,0,0,1
51.192838140,0,0,0
51.211011430,1,0,0
51.218015740,0,0,0
51.218299530,0,1,0
51.218301270,0,1,1
51.218314800,0,0,1
51.218316470,0,0,0
51.236682540,1,0,0
51.243688600,0,0,0
51.243968810,0,0,1
51.243968890,0,1,1
51.243983980,0,1,0
51.243984140,0,0,0
51.262407520,1,0,0
51.269413230,0,0,0
51.269693340,0,0,1
51.269697260,0,1,1
51.269708570,0,1,0
51.269712350,0,0,0
51.288171010,1,0,0
51.295179070,0,0,0
51.295459220,0,1,0
51.295461580,0,1,1
51.295474490,0,0,1
51.295476720,0,0,0
51.313983120,1,0,0
51.320989390,0,0,0
51.321263140,0,0,1
51.321268230,0,1,1
51.321278430,0,1,0
51.321283470,0,0,0
51.339206510,1,0,0
51.346209560,0,0,0
51.346492520,0,1,0
51.346492730,0,1,1
51.346507660,0,0,1
51.346507920,0,0,0
51.364587370,1,0,0
51.371593420,0,0,0
51.371875870,0,1,0
51.371877070,0,1,1
51.371891160,0,0,1
51.371892260,0,0,0
51.388617660,1,0,0
51.395623350,0,0,0
51.395849540,0,1,0
51.395864750,0,0,0
51.395971140,0,0,1
51.395986280,0,0,0
51.412632090,1,0,0
51.419638360,0,0,0
51.419915230,0,1,0
51.419916220,0,1,1
51.419930570,0,0,1
51.419931450,0,0,0
51.438436430,1,0,0
51.445442260,0,0,0
51.445722400,0,0,1
51.445726010,0,1,1
51.445737600,0,1,0
51.445741130,0,0,0
51.464206180,1,0,0
51.471209230,0,0,0
51.471494400,0,1,0
51.471495690,0,1,1
51.471509510,0,0,1
51.471511000,0,0,0
51.489958580,1,0,0
51.496967130,0,0,0
51.497246720,0,1,0
51.497249220,0,1,1
51.497264360,0,1,0
51.497326970,0,0,0
51.515463190,1,0,0
51.522467510,0,0,0
51.522750350,0,1,0
51.522752700,0,1,1
51.522765570,0,0,1
51.522767890,0,0,0
51.541158320,1,0,0
51.548163010,0,0,0
51.548442050,0,1,0
51.548445060,0,1,1
51.548457340,0,0,1
51.548460290,0,0,0
51.567404990,1,0,0
51.574411020,0,0,0
51.574692970,0,1,0
51.574694530,0,1,1
51.574708180,0,0,1
51.574709670,0,0,0
51.593197690,1,0,0
51.600206020,0,0,0
51.600483060,0,0,1
51.600486410,0,1,1
51.600498260,0,1,0
51.600501620,0,0,0
51.618993980,1,0,0
51.625998700,0,0,0
51.626278790,0,1,0
51.626281440,0,1,1
51.626294020,0,0,1
51.626296680,0,0,0
51.644700930,1,0,0
51.651705160,0,0,0
51.651987190,0,0,1
51.651988100,0,1,1
51.652002360,0,1,0
51.652003290,0,0,0
51.669133880,1,0,0
51.676139700,0,0,0
51.676419210,0,1,0
51.676422380,0,1,1
51.676434330,0,0,1
51.676437630,0,0,0
51.692826620,1,0,0
51.699832770,0,0,0
51.700114190,0,1,0
51.700115740,0,1,1
51.700129340,0,0,1
51.700130930,0,0,0
51.718256850,1,0,0
51.725262670,0,0,0
51.725543400,0,1,0
51.725544330,0,1,1
51.725558650,0,0,1
51.725559470,0,0,0
51.743992800,1,0,0
51.751000970,0,0,0
51.751278630,0,0,1
51.751280880,0,1,1
51.751293870,0,1,0
51.751296170,0,0,0
51.768149210,1,0,0
51.775153730,0,0,0
51.775434950,0,1,0
51.775435670,0,1,1
51.775449990,0,0,1
51.775450880,0,0,0
51.791948890,1,0,0
51.798955160,0,0,0
51.799235610,0,0,1
51.799238740,0,1,1
51.799250760,0,1,0
51.799253950,0,0,0
51.815629630,1,0,0
51.822635800,0,0,0
51.822917080,0,1,0
51.822918160,0,1,1
51.822932220,0,0,1
51.822933320,0,0,0
51.839181490,1,0,0
51.846185020,0,0,0
51.846464910,0,0,1
51.846470270,0,1,1
51.846480030,0,1,0
51.846485430,0,0,0
51.863036050,1,0,0
51.870041860,0,0,0
51.870322900,0,1,0
51.870325210,0,1,1
51.870338080,0,0,1
51.870340290,0,0,0
51.888819850,1,0,0
51.895825720,0,0,0
51.896107290,0,1,0
51.896109170,0,1,1
51.896122500,0,0,1
51.896124270,0,0,0
51.914584180,1,0,0
51.921590580,0,0,0
51.921869690,0,1,0
51.921871900,0,1,1
51.921884900,0,0,1
51.921887070,0,0,0
51.940240520,1,0,0
51.947246420,0,0,0
51.947526120,0,0,1
51.947528090,0,1,1
51.947541340,0,1,0
51.947543360,0,0,0
51.966035630,1,0,0
51.973044050,0,0,0
51.973322150,0,1,0
51.973323830,0,1,1
51.973337360,0,0,1
51.973339080,0,0,0
51.991922490,1,0,0
51.998925640,0,0,0
51.999207920,0,0,1
51.999208420,0,1,1
51.999223080,0,1,0
51.999223480,0,0,0
52.017677830,1,0,0
52.024683710,0,0,0
52.024963320,0,1,0
52.024965660,0,1,1
52.024978490,0,0,1
52.024980900,0,0,0
52.042015080,1,0,0
52.049019470,0,0,0
52.049301850,0,1,0
52.049304830,0,1,1
52.049317050,0,0,1
52.049319990,0,0,0
52.067723290,1,0,0
52.074729500,0,0,0
52.075009910,0,1,0
52.075012600,0,1,1
52.075025090,0,0,1
52.075027770,0,0,0
52.093461460,1,0,0
52.100465800,0,0,0
52.100746690,0,0,1
52.100749430,0,1,1
52.100762000,0,1,0
52.100764580,0,0,0
52.117426310,1,0,0
52.124432080,0,0,0
52.124712750,0,1,0
52.124715260,0,1,1
52.124727930,0,0,1
52.124730420,0,0,0
52.143092900,1,0,0
52.150098460,0,0,0
52.150381250,0,1,0
52.150383800,0,1,1
52.150396460,0,0,1
52.150399110,0,0,0
52.168278290,1,0,0
52.175284270,0,0,0
52.175564600,0,1,0
52.175567200,0,1,1
52.175579710,0,0,1
52.175582350,0,0,0
52.192693140,1,0,0
52.199701420,0,0,0
52.199979750,0,0,1
52.199982020,0,1,1
52.199995040,0,1,0
52.199997270,0,0,0
52.218447270,1,0,0
52.225451610,0,0,0
52.225732800,0,0,1
52.225736320,0,1,1
52.225748020,0,1,0
52.225751570,0,0,0
52.242447810,1,0,0
52.249453660,0,0,0
52.249734760,0,1,0
52.249737360,0,1,1
52.249749900,0,0,1
52.249752460,0,0,0
52.266290530,1,0,0
52.273296010,0,0,0
52.273575890,0,0,1
52.273576970,0,1,1
52.273590970,0,1,0
52.273592180,0,0,0
52.292141490,1,0,0
52.299147270,0,0,0
52.299426770,0,0,1
52.299429070,0,1,1
52.299442010,0,1,0
52.299444320,0,0,0
52.317846710,1,0,0
52.324853000,0,0,0
52.325132860,0,0,1
52.325134850,0,1,1
52.325148100,0,1,0
52.325150070,0,0,0
52.343613960,1,0,0
52.350620190,0,0,0
52.350898760,0,0,1
52.350900640,0,1,1
52.350913920,0,1,0
52.350915800,0,0,0
52.369234170,1,0,0
52.376240400,0,0,0
52.376521870,0,1,0
52.376522120,0,1,1
52.376537030,0,0,1
52.376537340,0,0,0
52.394960240,1,0,0
52.401966120,0,0,0
52.402246850,0,0,1
52.402248730,0,1,1
52.402262010,0,1,0
52.402263890,0,0,0
52.419982030,1,0,0
52.426987870,0,0,0
52.427266040,0,1,0
52.427271480,0,1,1
52.427281290,0,0,1
52.427286660,0,0,0
52.444937300,1,0,0
52.451943330,0,0,0
52.452225050,0,0,1
52.452226080,0,1,1
52.452240340,0,1,0
52.452241330,0,0,0
52.470697370,1,0,0
52.477703370,0,0,0
52.477982010,0,0,1
52.477984460,0,1,1
52.477997090,0,1,0
52.477999670,0,0,0
52.496458060,1,0,0
52.503464170,0,0,0
52.503741210,0,1,0
52.503746040,0,1,1
52.503756460,0,0,1
52.503761260,0,0,0
52.521577520,1,0,0
52.528583060,0,0,0
52.528864420,0,0,1
52.528879480,0,0,0
52.528929710,0,1,0
52.528944940,0,0,0
52.546315790,1,0,0
52.553322080,0,0,0
52.553603940,0,0,1
52.553605490,0,1,1
52.553619060,0,1,0
52.553620690,0,0,0
52.570174320,1,0,0
52.577180390,0,0,0
52.577461280,0,0,1
52.577463970,0,1,1
52.577476550,0,1,0
52.577479130,0,0,0
52.593762710,1,0,0
52.600768670,0,0,0
52.601049990,0,1,0
52.601050530,0,1,1
52.601065180,0,0,1
52.601065630,0,0,0
52.618428710,1,0,0
52.625437670,0,0,0
52.625715790,0,1,0
52.625718220,0,1,1
52.625730950,0,0,1
52.625733220,0,0,0
52.643113350,1,0,0
52.650119350,0,0,0
52.650397770,0,1,0
52.650402520,0,1,1
52.650412930,0,0,1
52.650417680,0,0,0
52.668832750,1,0,0
52.675838730,0,0,0
52.676121040,0,0,1
52.676122580,0,1,1
52.676136310,0,1,0
52.676137810,0,0,0
52.692610200,1,0,0
52.699616490,0,0,0
52.699898550,0,0,1
52.699913690,0,0,0
52.699959190,0,1,0
52.699974290,0,0,0
52.718274120,1,0,0
52.725280040,0,0,0
52.725561790,0,1,0
52.725562030,0,1,1
52.725577000,0,0,1
52.725577170,0,0,0
52.742865970,1,0,0
52.749872100,0,0,0
52.750149870,0,0,1
52.750152860,0,1,1
52.750165010,0,1,0
52.750168080,0,0,0
52.768060930,1,0,0
52.775066930,0,0,0
52.775349750,0,0,1
52.775351070,0,1,1
52.775364950,0,1,0
52.775366250,0,0,0
52.794179330,1,0,0
52.801185360,0,0,0
52.801468070,0,0,1
52.801483210,0,0,0
52.801530110,0,1,0
52.801545290,0,0,0
52.819421040,1,0,0
52.826426880,0,0,0
52.826705200,0,0,1
52.826706820,0,1,1
52.826720460,0,1,0
52.826722020,0,0,0
52.845288800,1,0,0
52.852294700,0,0,0
52.852574100,0,0,1
52.852576320,0,1,1
52.852589200,0,1,0
52.852591630,0,0,0
52.868991390,1,0,0
52.875997170,0,0,0
52.876277790,0,0,1
52.876293010,0,0,0
52.876345660,0,1,0
52.876360840,0,0,0
52.894746380,1,0,0
52.901754920,0,0,0
52.902030570,0,1,0
52.902037060,0,1,1
52.902045680,0,0,1
52.902052230,0,0,0
52.919765610,1,0,0
52.926771400,0,0,0
52.927050150,0,0,1
52.927050390,0,1,1
52.927065270,0,1,0
52.927065430,0,0,0
52.944431270,1,0,0
52.951435830,0,0,0
52.951718720,0,0,1
52.951719930,0,1,1
52.951733780,0,1,0
52.951735160,0,0,0
52.970121480,1,0,0
52.977126300,0,0,0
52.977408290,0,1,0
52.977412180,0,1,1
52.977423470,0,0,1
52.977427350,0,0,0
52.995135770,1,0,0
53.002148800,0,0,0
53.002430370,0,0,1
53.002431830,0,1,1
53.002445520,0,1,0
53.002446930,0,0,0
53.020570360,1,0,0
53.027576360,0,0,0
53.027859040,0,0,1
53.027860000,0,1,1
53.027874290,0,1,0
53.027875210,0,0,0
53.046586590,1,0,0
53.053592680,0,0,0
53.053871100,0,1,0
53.053872280,0,1,1
53.053886350,0,0,1
53.053887440,0,0,0
53.072416490,1,0,0
53.079422500,0,0,0
53.079701860,0,1,0
53.079705870,0,1,1
53.079717130,0,0,1
53.079721090,0,0,0
53.097665140,1,0,0
53.104671120,0,0,0
53.104949460,0,1,0
53.104954230,0,1,1
53.104964690,0,0,1
53.104969390,0,0,0
53.122600290,1,0,0
53.129606450,0,0,0
53.129886900,0,0,1
53.129887710,0,1,1
53.129902150,0,1,0
53.129903050,0,0,0
53.147454760,1,0,0
53.154460950,0,0,0
53.154739610,0,1,0
53.154741130,0,1,1
53.154754800,0,0,1
53.154756400,0,0,0
53.172253640,1,0,0
53.179258100,0,0,0
53.179538760,0,0,1
53.179540700,0,1,1
53.179554010,0,1,0
53.179555840,0,0,0
53.197865530,1,0,0
53.204871640,0,0,0
53.205150510,0,0,1
53.205151300,0,1,1
53.205165680,0,1,0
53.205166590,0,0,0
53.223647660,1,0,0
53.230653560,0,0,0
53.230936480,0,0,1
53.230937300,0,1,1
53.230951600,0,1,0
53.230952510,0,0,0
53.249409940,1,0,0
53.256413000,0,0,0
53.256694130,0,0,1
53.256694800,0,1,1
53.256709290,0,1,0
53.256710010,0,0,0
53.274785840,1,0,0
53.281791990,0,0,0
53.282072780,0,1,0
53.282073340,0,1,1
53.282087860,0,0,1
53.282088550,0,0,0
53.300553320,1,0,0
53.307559160,0,0,0
53.307839450,0,0,1
53.307842470,0,1,1
53.307854740,0,1,0
53.307857680,0,0,0
53.325154630,1,0,0
53.332160840,0,0,0
53.332440950,0,1,0
53.332444390,0,1,1
53.332456030,0,0,1
53.332459450,0,0,0
53.350945510,1,0,0
53.357951700,0,0,0
53.358231480,0,1,0
53.358233860,0,1,1
53.358246660,0,0,1
53.358249150,0,0,0
53.376611180,1,0,0
53.383615930,0,0,0
53.383897320,0,0,1
53.383897730,0,1,1
53.383912400,0,1,0
53.383912930,0,0,0
53.401149320,1,0,0
53.408155430,0,0,0
53.408434340,0,0,1
53.408435170,0,1,1
53.408449470,0,1,0
53.408450350,0,0,0
53.425564340,1,0,0
53.432568780,0,0,0
53.432851920,0,1,0
53.432854290,0,1,1
53.432867130,0,0,1
53.432869550,0,0,0
53.451347240,1,0,0
53.458353050,0,0,0
53.458631940,0,1,0
53.458632670,0,1,1
53.458647150,0,0,1
53.458647870,0,0,0
53.476566530,1,0,0
53.483572560,0,0,0
53.483855050,0,0,1
53.483855380,0,1,1
53.483870250,0,1,0
53.483870440,0,0,0
53.501540470,1,0,0
53.508546640,0,0,0
53.508829420,0,0,1
53.508829780,0,1,1
53.508844570,0,1,0
53.508844900,0,0,0
53.527008620,1,0,0
53.534011700,0,0,0
53.534296910,0,0,1
53.534298090,0,1,1
53.534312070,0,1,0
53.534313300,0,0,0
53.552991210,1,0,0
53.559997150,0,0,0
53.560275390,0,0,1
53.560281550,0,1,1
53.560290600,0,1,0
53.560296650,0,0,0
53.576422340,1,0,0
53.583428410,0,0,0
53.583708480,0,0,1
53.583709740,0,1,1
53.583723710,0,1,0
53.583725030,0,0,0
53.602247870,1,0,0
53.609253830,0,0,0
53.609532190,0,0,1
53.609533320,0,1,1
53.609547270,0,1,0
53.609548550,0,0,0
53.627154300,1,0,0
53.634159950,0,0,0
53.634441530,0,1,0
53.634441590,0,1,1
53.634456700,0,0,1
53.634456820,0,0,0
53.651751840,1,0,0
53.658757990,0,0,0
53.659039100,0,0,1
53.659040040,0,1,1
53.659054260,0,1,0
53.659055260,0,0,0
53.677481390,1,0,0
53.684486260,0,0,0
53.684767200,0,1,0
53.684767680,0,1,1
53.684782310,0,0,1
53.684782930,0,0,0
53.703202040,1,0,0
53.710208100,0,0,0
53.710491660,0,1,0
53.710491960,0,1,1
53.710506850,0,0,1
53.710507170,0,0,0
53.729038580,1,0,0
53.736044900,0,0,0
53.736324330,0,1,0
53.736324490,0,1,1
53.736339520,0,0,1
53.736339670,0,0,0
53.754503670,1,0,0
53.761509670,0,0,0
53.761788890,0,0,1
53.761793730,0,1,1
53.761804110,0,1,0
53.761808890,0,0,0
53.780076510,1,0,0
53.787081490,0,0,0
53.787361470,0,0,1
53.787366000,0,1,1
53.787376620,0,1,0
53.787381250,0,0,0
53.805260110,1,0,0
53.812266450,0,0,0
53.812550290,0,1,0
53.812550690,0,1,1
53.812565460,0,0,1
53.812565930,0,0,0
53.830791470,1,0,0
53.837797530,0,0,0
53.838078940,0,1,0
53.838079270,0,1,1
53.838094250,0,0,1
53.838094500,0,0,0
53.856041300,1,0,0
53.863047030,0,0,0
53.863327400,0,1,0
53.863327590,0,1,1
53.863342610,0,0,1
53.863342840,0,0,0
53.881542280,1,0,0
53.888548390,0,0,0
53.888829780,0,0,1
53.888830610,0,1,1
53.888845030,0,1,0
53.888845750,0,0,0
53.905288440,1,0,0
53.912294320,0,0,0
53.912574010,0,1,0
53.912574470,0,1,1
53.912589190,0,0,1
53.912589600,0,0,0
53.931002550,1,0,0
53.938008390,0,0,0
53.938289950,0,1,0
53.938291980,0,1,1
53.938305050,0,0,1
53.938307020,0,0,0
53.956534840,1,0,0
53.963540890,0,0,0
53.963819490,0,1,0
53.963821420,0,1,1
53.963834550,0,0,1
53.963836630,0,0,0
53.981901640,1,0,0
