event,T0_tx_rise_s,T1_rx1_rise_s,T2_rx2_rise_s,T1-T0_us,T2-T0_us,T2-T1_us,RX1_gap_before_ms,RX2_gap_before_ms,status
106856,2144.808303730,2144.815590410,2144.815593640,7286.680,7289.910,3.230,,,ok
106857,2144.828374450,2144.835662320,2144.835660440,7287.870,7285.990,1.880,,,ok
106858,2144.848279470,2144.855568410,2144.855565330,7288.940,7285.860,3.080,,,ok
106859,2144.868346380,2144.875634150,2144.875632390,7287.770,7286.010,1.760,,,ok
106860,2144.888201290,2144.895489100,2144.895487980,7287.810,7286.690,1.120,,,ok
106861,2144.908368680,2144.915658340,2144.915656620,7289.660,7287.940,1.720,,,ok
106862,2144.928260950,2144.935550770,2144.935549740,7289.820,7288.790,1.030,,,ok
106863,2144.948236710,2144.955525020,2144.955523170,7288.310,7286.460,1.850,,,ok
106864,2144.968041000,2144.975340530,2144.975281310,7299.530,7240.310,59.220,,,ok
106865,2144.988462870,2144.995750640,2144.995749820,7287.770,7286.950,0.820,,,ok
106866,2145.008253670,2145.015539990,2145.015542000,7286.320,7288.330,2.010,,,ok
106867,2145.027589060,2145.034877400,2145.034875750,7288.340,7286.690,1.650,,,ok
106868,2145.047993490,2145.055280310,2145.055280010,7286.820,7286.520,0.300,,,ok
106869,2145.068466240,2145.075755090,2145.075753520,7288.850,7287.280,1.570,,,ok
106870,2145.088247860,2145.095532430,2145.095535750,7284.570,7287.890,3.320,,,ok
106871,2145.108350560,2145.115640590,2145.115640240,7290.030,7289.680,0.350,,,ok
106872,2145.128298930,2145.135655810,2145.135655920,7356.880,7356.990,0.110,,,ok
106873,2145.147881320,2145.155168160,2145.155170890,7286.840,7289.570,2.730,,,ok
106874,2145.168526920,2145.175816540,2145.175814220,7289.620,7287.300,2.320,,,ok
106875,2145.188317450,2145.195604950,2145.195603610,7287.500,7286.160,1.340,,,ok
106876,2145.208442820,2145.215735840,2145.215731080,7293.020,7288.260,4.760,,,ok
106877,2145.228184440,2145.235470520,2145.235472820,7286.080,7288.380,2.300,,,ok
106878,2145.247906940,2145.255194910,2145.255193670,7287.970,7286.730,1.240,,,ok
106879,2145.268472370,2145.275755790,2145.275761960,7283.420,7289.590,6.170,,,ok
106880,2145.288294860,2145.295581600,2145.295584530,7286.740,7289.670,2.930,,,ok
106881,2145.308275710,2145.315564860,2145.315562920,7289.150,7287.210,1.940,,,ok
106882,2145.328297370,2145.335586850,2145.335584770,7289.480,7287.400,2.080,,,ok
106883,2145.348353280,2145.355641530,2145.355637840,7288.250,7284.560,3.690,,,ok
106884,2145.368253240,2145.375539770,2145.375543900,7286.530,7290.660,4.130,,,ok
106885,2145.388322060,2145.395608030,2145.395612020,7285.970,7289.960,3.990,,,ok
106886,2145.408255160,2145.415546400,2145.415544350,7291.240,7289.190,2.050,,,ok
106887,2145.427588800,2145.434874890,2145.434879010,7286.090,7290.210,4.120,,,ok
106888,2145.448461340,2145.455745710,2145.455746460,7284.370,7285.120,0.750,,,ok
106889,2145.468225520,2145.475510600,2145.475514680,7285.080,7289.160,4.080,,,ok
106890,2145.488296390,2145.495583900,2145.495584150,7287.510,7287.760,0.250,,,ok
106891,2145.508291450,2145.515576790,2145.515582520,7285.340,7291.070,5.730,,,ok
106892,2145.528295380,2145.535586570,2145.535584800,7291.190,7289.420,1.770,,,ok
106893,2145.547803230,2145.555089820,2145.555087840,7286.590,7284.610,1.980,,,ok
106894,2145.568288660,2145.575578120,2145.575577660,7289.460,7289.000,0.460,,,ok
106895,2145.588318380,2145.595606300,2145.595614970,7287.920,7296.590,8.670,,,ok
106896,2145.607586460,2145.614874900,2145.614874320,7288.440,7287.860,0.580,,,ok
106897,2145.628170060,2145.635458010,2145.635457670,7287.950,7287.610,0.340,,,ok
106898,2145.648365870,2145.655655480,2145.655654700,7289.610,7288.830,0.780,,,ok
106899,2145.668330320,2145.675634470,2145.675686030,7304.150,7355.710,51.560,,,ok
106900,2145.688242190,2145.695532880,2145.695532690,7290.690,7290.500,0.190,,,ok
106901,2145.708358240,2145.715645310,2145.715645160,7287.070,7286.920,0.150,,,ok
106902,2145.727602670,2145.734889800,2145.734888490,7287.130,7285.820,1.310,,,ok
106903,2145.747457040,2145.754742880,2145.754750080,7285.840,7293.040,7.200,,,ok
106904,2145.768633140,2145.775920410,2145.775923740,7287.270,7290.600,3.330,,,ok
106905,2145.788279910,2145.795569770,2145.795567230,7289.860,7287.320,2.540,,,ok
106906,2145.808423380,2145.815712850,2145.815712140,7289.470,7288.760,0.710,,,ok
106907,2145.828437830,2145.835725480,2145.835725410,7287.650,7287.580,0.070,,,ok
106908,2145.847813180,2145.855099670,2145.855098420,7286.490,7285.240,1.250,,,ok
106909,2145.868466970,2145.875753030,2145.875755640,7286.060,7288.670,2.610,,,ok
106910,2145.887616250,2145.894871480,2145.894954910,7255.230,7338.660,83.430,,,ok
106911,2145.908457250,2145.915743760,2145.915744690,7286.510,7287.440,0.930,,,ok
106912,2145.928280430,2145.935567110,2145.935568230,7286.680,7287.800,1.120,,,ok
106913,2145.947934130,2145.955221390,2145.955221620,7287.260,7287.490,0.230,,,ok
106914,2145.967995420,2145.975283590,2145.975264150,7288.170,7268.730,19.440,,,ok
106915,2145.988439390,2145.995727730,2145.995727480,7288.340,7288.090,0.250,,,ok
106916,2146.007671670,2146.014961010,2146.014961560,7289.340,7289.890,0.550,,,ok
106917,2146.028448960,2146.035733480,2146.035739010,7284.520,7290.050,5.530,,,ok
106918,2146.048259930,2146.055547830,2146.055548290,7287.900,7288.360,0.460,,,ok
106919,2146.068351990,2146.075641170,2146.075641800,7289.180,7289.810,0.630,,,ok
106920,2146.088292010,2146.095579410,2146.095578880,7287.400,7286.870,0.530,,,ok
106921,2146.108064940,2146.115352930,2146.115352150,7287.990,7287.210,0.780,,,ok
106922,2146.128637430,2146.135926100,2146.135926910,7288.670,7289.480,0.810,,,ok
106923,2146.148267300,2146.155554410,2146.155554070,7287.110,7286.770,0.340,,,ok
106924,2146.168440070,2146.175727940,2146.175728620,7287.870,7288.550,0.680,,,ok
106925,2146.188286370,2146.195574810,2146.195576180,7288.440,7289.810,1.370,,,ok
106926,2146.207443140,2146.214729530,2146.214730340,7286.390,7287.200,0.810,,,ok
106927,2146.228441240,2146.235726430,2146.235727750,7285.190,7286.510,1.320,,,ok
106928,2146.248298830,2146.255586150,2146.255586990,7287.320,7288.160,0.840,,,ok
106929,2146.268290910,2146.275579420,2146.275580340,7288.510,7289.430,0.920,,,ok
106930,2146.288265050,2146.295552700,2146.295552790,7287.650,7287.740,0.090,,,ok
106931,2146.308279020,2146.315564650,2146.315567200,7285.630,7288.180,2.550,,,ok
106932,2146.328322230,2146.335606850,2146.335610260,7284.620,7288.030,3.410,,,ok
106933,2146.348330100,2146.355617530,2146.355619100,7287.430,7289.000,1.570,,,ok
106934,2146.368300860,2146.375590100,2146.375592430,7289.240,7291.570,2.330,,,ok
106935,2146.387661310,2146.394948080,2146.394949800,7286.770,7288.490,1.720,,,ok
106936,2146.407495600,2146.414782550,2146.414784000,7286.950,7288.400,1.450,,,ok
106937,2146.428451610,2146.435740060,2146.435741100,7288.450,7289.490,1.040,,,ok
106938,2146.448275420,2146.455564280,2146.455564800,7288.860,7289.380,0.520,,,ok
106939,2146.468356560,2146.475642850,2146.475644060,7286.290,7287.500,1.210,,,ok
106940,2146.488332800,2146.495620860,2146.495621180,7288.060,7288.380,0.320,,,ok
106941,2146.507839090,2146.515131820,2146.515191380,7292.730,7352.290,59.560,,,ok
106942,2146.528455310,2146.535741700,2146.535744290,7286.390,7288.980,2.590,,,ok
106943,2146.547445030,2146.554730820,2146.554731560,7285.790,7286.530,0.740,,,ok
106944,2146.568618570,2146.575909370,2146.575905970,7290.800,7287.400,3.400,,,ok
106945,2146.588223150,2146.595512440,2146.595509360,7289.290,7286.210,3.080,,,ok
106946,2146.608325370,2146.615615710,2146.615612760,7290.340,7287.390,2.950,,,ok
106947,2146.628269070,2146.635559220,2146.635555990,7290.150,7286.920,3.230,,,ok
106948,2146.648324030,2146.655611580,2146.655613380,7287.550,7289.350,1.800,,,ok
106949,2146.668312520,2146.675599910,2146.675588470,7287.390,7275.950,11.440,,,ok
106950,2146.688285660,2146.695574400,2146.695575360,7288.740,7289.700,0.960,,,ok
106951,2146.708264050,2146.715551330,2146.715554540,7287.280,7290.490,3.210,,,ok
106952,2146.728315880,2146.735605780,2146.735600450,7289.900,7284.570,5.330,,,ok
106953,2146.748261950,2146.755615520,2146.755551110,7353.570,7289.160,64.410,,,ok
106954,2146.768064200,2146.775351140,2146.775354690,7286.940,7290.490,3.550,,,ok
106955,2146.787781940,2146.795070860,2146.795071750,7288.920,7289.810,0.890,,,ok
106956,2146.808447560,2146.815734060,2146.815736380,7286.500,7288.820,2.320,,,ok
106957,2146.828226970,2146.835516420,2146.835513790,7289.450,7286.820,2.630,,,ok
106958,2146.848114550,2146.855400600,2146.855401890,7286.050,7287.340,1.290,,,ok
106959,2146.868358520,2146.875649130,2146.875646590,7290.610,7288.070,2.540,,,ok
106960,2146.888049620,2146.895337480,2146.895339000,7287.860,7289.380,1.520,,,ok
106961,2146.908308860,2146.915595700,2146.915597040,7286.840,7288.180,1.340,,,ok
106962,2146.928349790,2146.935637730,2146.935635860,7287.940,7286.070,1.870,,,ok
106963,2146.947457660,2146.954747370,2146.954744210,7289.710,7286.550,3.160,,,ok
106964,2146.968582930,2146.975870650,2146.975873180,7287.720,7290.250,2.530,,,ok
106965,2146.988379210,2146.995666500,2146.995666720,7287.290,7287.510,0.220,,,ok
106966,2147.008305600,2147.015592340,2147.015595000,7286.740,7289.400,2.660,,,ok
106967,2147.028322930,2147.035610790,2147.035612060,7287.860,7289.130,1.270,,,ok
106968,2147.047921030,2147.055209180,2147.055200840,7288.150,7279.810,8.340,,,ok
106969,2147.068397770,2147.075687570,2147.075685130,7289.800,7287.360,2.440,,,ok
106970,2147.088275290,2147.095565870,2147.095563410,7290.580,7288.120,2.460,,,ok
106971,2147.108297390,2147.115583280,2147.115584430,7285.890,7287.040,1.150,,,ok
106972,2147.128221710,2147.135509810,2147.135498420,7288.100,7276.710,11.390,,,ok
106973,2147.148363140,2147.155650010,2147.155652830,7286.870,7289.690,2.820,,,ok
106974,2147.167737160,2147.175022630,2147.175026860,7285.470,7289.700,4.230,,,ok
106975,2147.188452590,2147.195742280,2147.195739540,7289.690,7286.950,2.740,,,ok
106976,2147.208293310,2147.215580630,2147.215622200,7287.320,7328.890,41.570,,,ok
106977,2147.228377330,2147.235663100,2147.235667130,7285.770,7289.800,4.030,,,ok
106978,2147.248335720,2147.255622430,2147.255624590,7286.710,7288.870,2.160,,,ok
106979,2147.268220210,2147.275509440,2147.275508140,7289.230,7287.930,1.300,,,ok
106980,2147.288325020,2147.295609490,2147.295611950,7284.470,7286.930,2.460,,,ok
106981,2147.308313850,2147.315601530,2147.315599270,7287.680,7285.420,2.260,,,ok
106982,2147.327452610,2147.334740960,2147.334738060,7288.350,7285.450,2.900,,,ok
106983,2147.348470420,2147.355758820,2147.355756450,7288.400,7286.030,2.370,,,ok
106984,2147.368388890,2147.375741290,2147.375675500,7352.400,7286.610,65.790,,,ok
106985,2147.388309620,2147.395600570,2147.395598970,7290.950,7289.350,1.600,,,ok
106986,2147.408279380,2147.415568980,2147.415567380,7289.600,7288.000,1.600,,,ok
106987,2147.427626270,2147.434917160,2147.434922440,7290.890,7296.170,5.280,,,ok
106988,2147.448474600,2147.455757940,2147.455764410,7283.340,7289.810,6.470,,,ok
106989,2147.468135490,2147.475421330,2147.475422700,7285.840,7287.210,1.370,,,ok
106990,2147.488318570,2147.495607260,2147.495604690,7288.690,7286.120,2.570,,,ok
106991,2147.508116680,2147.515405330,2147.515404310,7288.650,7287.630,1.020,,,ok
106992,2147.527803120,2147.535091120,2147.535092860,7288.000,7289.740,1.740,,,ok
106993,2147.547871980,2147.555159340,2147.555161380,7287.360,7289.400,2.040,,,ok
106994,2147.568364860,2147.575654720,2147.575654430,7289.860,7289.570,0.290,,,ok
106995,2147.588337750,2147.595621150,2147.595625400,7283.400,7287.650,4.250,,,ok
106996,2147.608226110,2147.615512100,2147.615516250,7285.990,7290.140,4.150,,,ok
106997,2147.628308030,2147.635594720,2147.635593300,7286.690,7285.270,1.420,,,ok
106998,2147.647941080,2147.655228820,2147.655228190,7287.740,7287.110,0.630,,,ok
106999,2147.668462490,2147.675751300,2147.675751350,7288.810,7288.860,0.050,,,ok
107000,2147.688287170,2147.695574460,2147.695573910,7287.290,7286.740,0.550,,,ok
107001,2147.708302170,2147.715588580,2147.715593090,7286.410,7290.920,4.510,,,ok
107002,2147.728443100,2147.735732220,2147.735731500,7289.120,7288.400,0.720,,,ok
107003,2147.748278140,2147.755564670,2147.755618850,7286.530,7340.710,54.180,,,ok
107004,2147.768221570,2147.775508700,2147.775508070,7287.130,7286.500,0.630,,,ok
107005,2147.788263710,2147.795550800,2147.795550620,7287.090,7286.910,0.180,,,ok
107006,2147.808309790,2147.815600450,2147.815597410,7290.660,7287.620,3.040,,,ok
107007,2147.828293110,2147.835637400,2147.835580920,7344.290,7287.810,56.480,,,ok
107008,2147.848243920,2147.855531230,2147.855531520,7287.310,7287.600,0.290,,,ok
107009,2147.868443460,2147.875729320,2147.875728740,7285.860,7285.280,0.580,,,ok
107010,2147.888339030,2147.895628690,2147.895628530,7289.660,7289.500,0.160,,,ok
107011,2147.908257130,2147.915547030,2147.915545620,7289.900,7288.490,1.410,,,ok
107012,2147.928401060,2147.935689360,2147.935689950,7288.300,7288.890,0.590,,,ok
107013,2147.947902870,2147.955188580,2147.955192530,7285.710,7289.660,3.950,,,ok
107014,2147.968456760,2147.975747170,2147.975744330,7290.410,7287.570,2.840,,,ok
107015,2147.988227230,2147.995515270,2147.995514240,7288.040,7287.010,1.030,,,ok
107016,2148.008320670,2148.015608800,2148.015608420,7288.130,7287.750,0.380,,,ok
107017,2148.028116430,2148.035405500,2148.035406710,7289.070,7290.280,1.210,,,ok
107018,2148.048290090,2148.055579350,2148.055578970,7289.260,7288.880,0.380,,,ok
107019,2148.068282860,2148.075568570,2148.075568760,7285.710,7285.900,0.190,,,ok
107020,2148.088318680,2148.095606180,2148.095607170,7287.500,7288.490,0.990,,,ok
107021,2148.108168320,2148.115454320,2148.115455550,7286.000,7287.230,1.230,,,ok
107022,2148.128149360,2148.135438730,2148.135436210,7289.370,7286.850,2.520,,,ok
107023,2148.148228310,2148.155514680,2148.155517120,7286.370,7288.810,2.440,,,ok
107024,2148.168052540,2148.175337730,2148.175340720,7285.190,7288.180,2.990,,,ok
107025,2148.188403360,2148.195693510,2148.195693780,7290.150,7290.420,0.270,,,ok
107026,2148.208275940,2148.215561990,2148.215562250,7286.050,7286.310,0.260,,,ok
107027,2148.228357210,2148.235645370,2148.235645620,7288.160,7288.410,0.250,,,ok
107028,2148.248348510,2148.255637590,2148.255639050,7289.080,7290.540,1.460,,,ok
107029,2148.268259190,2148.275546730,2148.275547420,7287.540,7288.230,0.690,,,ok
107030,2148.288267020,2148.295562560,2148.295618240,7295.540,7351.220,55.680,,,ok
107031,2148.308663140,2148.315952710,2148.315956670,7289.570,7293.530,3.960,,,ok
107032,2148.328203910,2148.335490520,2148.335492440,7286.610,7288.530,1.920,,,ok
107033,2148.347901420,2148.355189240,2148.355189510,7287.820,7288.090,0.270,,,ok
107034,2148.368358250,2148.375686750,2148.375643150,7328.500,7284.900,43.600,,,ok
107035,2148.388635080,2148.395921050,2148.395922540,7285.970,7287.460,1.490,,,ok
107036,2148.408296280,2148.415585130,2148.415585910,7288.850,7289.630,0.780,,,ok
107037,2148.428281340,2148.435568470,2148.435568460,7287.130,7287.120,0.010,,,ok
107038,2148.447872710,2148.455161820,2148.455162600,7289.110,7289.890,0.780,,,ok
107039,2148.468750620,2148.476040120,2148.476040180,7289.500,7289.560,0.060,,,ok
107040,2148.488165300,2148.495453470,2148.495454440,7288.170,7289.140,0.970,,,ok
107041,2148.508345730,2148.515636730,2148.515632710,7291.000,7286.980,4.020,,,ok
107042,2148.528227000,2148.535514200,2148.535515240,7287.200,7288.240,1.040,,,ok
107043,2148.548322700,2148.555613210,2148.555609650,7290.510,7286.950,3.560,,,ok
107044,2148.568414900,2148.575700910,2148.575703040,7286.010,7288.140,2.130,,,ok
107045,2148.588271560,2148.595560240,2148.595560030,7288.680,7288.470,0.210,,,ok
107046,2148.607958280,2148.615247190,2148.615244300,7288.910,7286.020,2.890,,,ok
107047,2148.628190920,2148.635475870,2148.635476980,7284.950,7286.060,1.110,,,ok
107048,2148.647892650,2148.655177250,2148.655180310,7284.600,7287.660,3.060,,,ok
107049,2148.667722450,2148.675080080,2148.675009670,7357.630,7287.220,70.410,,,ok
107050,2148.688567390,2148.695856730,2148.695856890,7289.340,7289.500,0.160,,,ok
107051,2148.707847550,2148.715135210,2148.715136580,7287.660,7289.030,1.370,,,ok
107052,2148.728403330,2148.735693340,2148.735688900,7290.010,7285.570,4.440,,,ok
107053,2148.748324240,2148.755609100,2148.755613060,7284.860,7288.820,3.960,,,ok
107054,2148.767348070,2148.774635000,2148.774635720,7286.930,7287.650,0.720,,,ok
107055,2148.788914320,2148.796203290,2148.796204940,7288.970,7290.620,1.650,,,ok
107056,2148.808076390,2148.815366560,2148.815362500,7290.170,7286.110,4.060,,,ok
107057,2148.828330760,2148.835619030,2148.835668410,7288.270,7337.650,49.380,,,ok
107058,2148.847918750,2148.855208390,2148.855210260,7289.640,7291.510,1.870,,,ok
107059,2148.868347960,2148.875636800,2148.875638230,7288.840,7290.270,1.430,,,ok
107060,2148.888266030,2148.895553900,2148.895556850,7287.870,7290.820,2.950,,,ok
107061,2148.908304630,2148.915660370,2148.915595400,7355.740,7290.770,64.970,,,ok
107062,2148.928127440,2148.935415630,2148.935412480,7288.190,7285.040,3.150,,,ok
107063,2148.948331060,2148.955619660,2148.955614330,7288.600,7283.270,5.330,,,ok
107064,2148.968254630,2148.975543150,2148.975545210,7288.520,7290.580,2.060,,,ok
107065,2148.988354980,2148.995641620,2148.995642500,7286.640,7287.520,0.880,,,ok
107066,2149.008277080,2149.015564910,2149.015567080,7287.830,7290.000,2.170,,,ok
107067,2149.028289890,2149.035578290,2149.035580440,7288.400,7290.550,2.150,,,ok
107068,2149.048336820,2149.055626660,2149.055621250,7289.840,7284.430,5.410,,,ok
107069,2149.068291770,2149.075578960,2149.075579510,7287.190,7287.740,0.550,,,ok
107070,2149.088332890,2149.095620660,2149.095617880,7287.770,7284.990,2.780,,,ok
107071,2149.108252130,2149.115538880,2149.115538870,7286.750,7286.740,0.010,,,ok
107072,2149.127601000,2149.134917770,2149.134885950,7316.770,7284.950,31.820,,,ok
107073,2149.147853660,2149.155142410,2149.155140440,7288.750,7286.780,1.970,,,ok
107074,2149.168461720,2149.175751270,2149.175749140,7289.550,7287.420,2.130,,,ok
107075,2149.188229670,2149.195519620,2149.195516350,7289.950,7286.680,3.270,,,ok
107076,2149.207969830,2149.215258070,2149.215326760,7288.240,7356.930,68.690,,,ok
107077,2149.228138620,2149.235426460,2149.235428940,7287.840,7290.320,2.480,,,ok
107078,2149.248315220,2149.255603870,2149.255602600,7288.650,7287.380,1.270,,,ok
107079,2149.268192440,2149.275482130,2149.275480090,7289.690,7287.650,2.040,,,ok
107080,2149.288294680,2149.295581290,2149.295554600,7286.610,7259.920,26.690,,,ok
107081,2149.308339640,2149.315629840,2149.315627550,7290.200,7287.910,2.290,,,ok
107082,2149.328201030,2149.335487200,2149.335490900,7286.170,7289.870,3.700,,,ok
107083,2149.348310350,2149.355601450,2149.355596670,7291.100,7286.320,4.780,,,ok
107084,2149.368338700,2149.375615400,2149.375693930,7276.700,7355.230,78.530,,,ok
107085,2149.388265820,2149.395551720,2149.395556110,7285.900,7290.290,4.390,,,ok
107086,2149.408311730,2149.415600300,2149.415598370,7288.570,7286.640,1.930,,,ok
107087,2149.428308710,2149.435594760,2149.435597740,7286.050,7289.030,2.980,,,ok
107088,2149.447815930,2149.455102950,2149.455104800,7287.020,7288.870,1.850,,,ok
107089,2149.468419400,2149.475705500,2149.475708170,7286.100,7288.770,2.670,,,ok
107090,2149.488177190,2149.495464610,2149.495466910,7287.420,7289.720,2.300,,,ok
107091,2149.508216240,2149.515502110,2149.515503650,7285.870,7287.410,1.540,,,ok
107092,2149.528280380,2149.535571350,2149.535569460,7290.970,7289.080,1.890,,,ok
107093,2149.547900110,2149.555187030,2149.555185580,7286.920,7285.470,1.450,,,ok
107094,2149.568432060,2149.575721990,2149.575721460,7289.930,7289.400,0.530,,,ok
107095,2149.588323550,2149.595611260,2149.595609750,7287.710,7286.200,1.510,,,ok
107096,2149.608294260,2149.615583920,2149.615582950,7289.660,7288.690,0.970,,,ok
107097,2149.628238630,2149.635526390,2149.635526610,7287.760,7287.980,0.220,,,ok
107098,2149.648290970,2149.655580320,2149.655578900,7289.350,7287.930,1.420,,,ok
107099,2149.668349890,2149.675639560,2149.675638100,7289.670,7288.210,1.460,,,ok
107100,2149.687435880,2149.694721780,2149.694724110,7285.900,7288.230,2.330,,,ok
107101,2149.708554080,2149.715840310,2149.715844980,7286.230,7290.900,4.670,,,ok
107102,2149.728304660,2149.735594570,2149.735591800,7289.910,7287.140,2.770,,,ok
107103,2149.748321630,2149.755606920,2149.755611840,7285.290,7290.210,4.920,,,ok
107104,2149.768360400,2149.775650510,2149.775649120,7290.110,7288.720,1.390,,,ok
107105,2149.788266810,2149.795553650,2149.795553600,7286.840,7286.790,0.050,,,ok
107106,2149.808278030,2149.815567810,2149.815564050,7289.780,7286.020,3.760,,,ok
107107,2149.828311360,2149.835598650,2149.835579600,7287.290,7268.240,19.050,,,ok
107108,2149.847821100,2149.855108560,2149.855108720,7287.460,7287.620,0.160,,,ok
107109,2149.867779830,2149.875067870,2149.875067090,7288.040,7287.260,0.780,,,ok
107110,2149.888280240,2149.895570250,2149.895569040,7290.010,7288.800,1.210,,,ok
107111,2149.908308480,2149.915600080,2149.915597640,7291.600,7289.160,2.440,,,ok
107112,2149.928226270,2149.935512650,2149.935517050,7286.380,7290.780,4.400,,,ok
107113,2149.948280160,2149.955570160,2149.955570370,7290.000,7290.210,0.210,,,ok
107114,2149.967975110,2149.975264280,2149.975262890,7289.170,7287.780,1.390,,,ok
107115,2149.988429850,2149.995716500,2149.995716990,7286.650,7287.140,0.490,,,ok
107116,2150.008308510,2150.015596220,2150.015595440,7287.710,7286.930,0.780,,,ok
107117,2150.028270590,2150.035558750,2150.035556220,7288.160,7285.630,2.530,,,ok
107118,2150.048291270,2150.055577910,2150.055576210,7286.640,7284.940,1.700,,,ok
107119,2150.068387680,2150.075676230,2150.075674210,7288.550,7286.530,2.020,,,ok
107120,2150.088278660,2150.095564500,2150.095567890,7285.840,7289.230,3.390,,,ok
107121,2150.108293710,2150.115580160,2150.115580970,7286.450,7287.260,0.810,,,ok
107122,2150.128245350,2150.135530170,2150.135535710,7284.820,7290.360,5.540,,,ok
107123,2150.148365340,2150.155654450,2150.155651510,7289.110,7286.170,2.940,,,ok
107124,2150.168301230,2150.175587730,2150.175589990,7286.500,7288.760,2.260,,,ok
107125,2150.188290940,2150.195580200,2150.195580850,7289.260,7289.910,0.650,,,ok
107126,2150.208329740,2150.215618240,2150.215619060,7288.500,7289.320,0.820,,,ok
107127,2150.227545530,2150.234828420,2150.234832570,7282.890,7287.040,4.150,,,ok
107128,2150.247568400,2150.254855120,2150.254855940,7286.720,7287.540,0.820,,,ok
107129,2150.268696580,2150.275984650,2150.275983080,7288.070,7286.500,1.570,,,ok
107130,2150.288235300,2150.295522640,2150.295516820,7287.340,7281.520,5.820,,,ok
107131,2150.308345340,2150.315630130,2150.315635080,7284.790,7289.740,4.950,,,ok
107132,2150.328336080,2150.335623140,2150.335624220,7287.060,7288.140,1.080,,,ok
107133,2150.348251030,2150.355537800,2150.355536780,7286.770,7285.750,1.020,,,ok
107134,2150.368319860,2150.375605860,2150.375657670,7286.000,7337.810,51.810,,,ok
107135,2150.388339100,2150.395629470,2150.395627120,7290.370,7288.020,2.350,,,ok
107136,2150.408258890,2150.415547750,2150.415546440,7288.860,7287.550,1.310,,,ok
107137,2150.428137570,2150.435426020,2150.435425350,7288.450,7287.780,0.670,,,ok
107138,2150.447912270,2150.455198140,2150.455197330,7285.870,7285.060,0.810,,,ok
107139,2150.468394930,2150.475681850,2150.475682800,7286.920,7287.870,0.950,,,ok
107140,2150.488097660,2150.495386010,2150.495386330,7288.350,7288.670,0.320,,,ok
107141,2150.507755210,2150.515044320,2150.515044680,7289.110,7289.470,0.360,,,ok
107142,2150.528406080,2150.535759550,2150.535692280,7353.470,7286.200,67.270,,,ok
107143,2150.548262510,2150.555550900,2150.555551230,7288.390,7288.720,0.330,,,ok
107144,2150.567990670,2150.575278350,2150.575279640,7287.680,7288.970,1.290,,,ok
107145,2150.588286360,2150.595572840,2150.595570670,7286.480,7284.310,2.170,,,ok
107146,2150.608335560,2150.615625960,2150.615626380,7290.400,7290.820,0.420,,,ok
107147,2150.628261240,2150.635548450,2150.635550080,7287.210,7288.840,1.630,,,ok
107148,2150.647822480,2150.655112320,2150.655112170,7289.840,7289.690,0.150,,,ok
107149,2150.668463020,2150.675748350,2150.675750560,7285.330,7287.540,2.210,,,ok
107150,2150.688243540,2150.695534220,2150.695530010,7290.680,7286.470,4.210,,,ok
107151,2150.708259090,2150.715545290,2150.715548360,7286.200,7289.270,3.070,,,ok
107152,2150.728211270,2150.735500970,2150.735500330,7289.700,7289.060,0.640,,,ok
107153,2150.748160370,2150.755448360,2150.755432330,7287.990,7271.960,16.030,,,ok
107154,2150.768427300,2150.775717620,2150.775717590,7290.320,7290.290,0.030,,,ok
107155,2150.788312880,2150.795598210,2150.795600790,7285.330,7287.910,2.580,,,ok
107156,2150.808273440,2150.815564200,2150.815560010,7290.760,7286.570,4.190,,,ok
107157,2150.828410950,2150.835697550,2150.835697400,7286.600,7286.450,0.150,,,ok
107158,2150.847891340,2150.855180810,2150.855180980,7289.470,7289.640,0.170,,,ok
107159,2150.868418880,2150.875708180,2150.875704490,7289.300,7285.610,3.690,,,ok
107160,2150.888172200,2150.895462420,2150.895462110,7290.220,7289.910,0.310,,,ok
107161,2150.908259320,2150.915544500,2150.915546880,7285.180,7287.560,2.380,,,ok
107162,2150.928188630,2150.935479050,2150.935472890,7290.420,7284.260,6.160,,,ok
107163,2150.948289960,2150.955576120,2150.955578880,7286.160,7288.920,2.760,,,ok
107164,2150.968272450,2150.975560780,2150.975560770,7288.330,7288.320,0.010,,,ok
107165,2150.988601240,2150.995889040,2150.995957700,7287.800,7356.460,68.660,,,ok
107166,2151.008262540,2151.015552490,2151.015549110,7289.950,7286.570,3.380,,,ok
107167,2151.028447890,2151.035733550,2151.035737210,7285.660,7289.320,3.660,,,ok
107168,2151.047850030,2151.055138250,2151.055139620,7288.220,7289.590,1.370,,,ok
107169,2151.068665400,2151.075952610,2151.075952990,7287.210,7287.590,0.380,,,ok
107170,2151.088102980,2151.095389710,2151.095392310,7286.730,7289.330,2.600,,,ok
107171,2151.108472660,2151.115758260,2151.115759830,7285.600,7287.170,1.570,,,ok
107172,2151.128238610,2151.135527420,2151.135528970,7288.810,7290.360,1.550,,,ok
107173,2151.147864120,2151.155150790,2151.155152340,7286.670,7288.220,1.550,,,ok
107174,2151.168079970,2151.175368990,2151.175370060,7289.020,7290.090,1.070,,,ok
107175,2151.188344400,2151.195632270,2151.195634010,7287.870,7289.610,1.740,,,ok
107176,2151.208290150,2151.215578390,2151.215577460,7288.240,7287.310,0.930,,,ok
107177,2151.228111450,2151.235398980,2151.235399890,7287.530,7288.440,0.910,,,ok
107178,2151.248163280,2151.255452430,2151.255449260,7289.150,7285.980,3.170,,,ok
