event,T0_tx_rise_s,T1_rx1_rise_s,T2_rx2_rise_s,T1-T0_us,T2-T0_us,T2-T1_us,RX1_gap_before_ms,RX2_gap_before_ms,status
5383,151.397714810,151.405001030,151.405000110,7286.220,7285.300,0.920,,,ok
5384,151.421170780,151.428459360,151.428458620,7288.580,7287.840,0.740,,,ok
5385,151.446985720,151.454273530,151.454271060,7287.810,7285.340,2.470,,,ok
5386,151.472665850,151.479951860,151.479955160,7286.010,7289.310,3.300,,,ok
5387,151.498062580,151.505350230,151.505348870,7287.650,7286.290,1.360,,,ok
5388,151.523885430,151.531171060,151.531171040,7285.630,7285.610,0.020,,,ok
5389,151.549556560,151.556840730,151.556844590,7284.170,7288.030,3.860,,,ok
5390,151.574676790,151.581965370,151.581961230,7288.580,7284.440,4.140,,,ok
5391,151.600206290,151.607492850,151.607491170,7286.560,7284.880,1.680,,,ok
5392,151.626004150,151.633292160,151.633290570,7288.010,7286.420,1.590,,,ok
5393,151.649684870,151.657034540,151.656974030,7349.670,7289.160,60.510,,,ok
5394,151.675565430,151.682853970,151.682852490,7288.540,7287.060,1.480,,,ok
5395,151.699250200,151.706536060,151.706535980,7285.860,7285.780,0.080,,,ok
5396,151.725027200,151.732315470,151.732314310,7288.270,7287.110,1.160,,,ok
5397,151.748723860,151.756011410,151.756036860,7287.550,7313.000,25.450,,,ok
5398,151.774324730,151.781612160,151.781610980,7287.430,7286.250,1.180,,,ok
5399,151.800104530,151.807390470,151.807394400,7285.940,7289.870,3.930,,,ok
5400,151.823760660,151.831046390,151.831047010,7285.730,7286.350,0.620,,,ok
5401,151.849558080,151.856847260,151.856845410,7289.180,7287.330,1.850,,,ok
5402,151.874221310,151.881499300,151.881509600,7277.990,7288.290,10.300,,,ok
5403,151.899030560,151.906318990,151.906318040,7288.430,7287.480,0.950,,,ok
5404,151.924850700,151.932136030,151.932135540,7285.330,7284.840,0.490,,,ok
5405,151.950584370,151.957869270,151.957867330,7284.900,7282.960,1.940,,,ok
5406,151.975091240,151.982372650,151.982377230,7281.410,7285.990,4.580,,,ok
5407,152.000194350,152.007482420,152.007480460,7288.070,7286.110,1.960,,,ok
5408,152.025845060,152.033130790,152.033134920,7285.730,7289.860,4.130,,,ok
5409,152.051366350,152.058654100,152.058653450,7287.750,7287.100,0.650,,,ok
5410,152.076701770,152.083987450,152.083986700,7285.680,7284.930,0.750,,,ok
5411,152.102538640,152.109825740,152.109825430,7287.100,7286.790,0.310,,,ok
5412,152.127937160,152.135223010,152.135264910,7285.850,7327.750,41.900,,,ok
5413,152.152675620,152.159962570,152.159961290,7286.950,7285.670,1.280,,,ok
5414,152.177754700,152.185038140,152.185039560,7283.440,7284.860,1.420,,,ok
5415,152.202711990,152.209996590,152.210063420,7284.600,7351.430,66.830,,,ok
5416,152.227667180,152.234952550,152.234951380,7285.370,7284.200,1.170,,,ok
5417,152.253589990,152.260876090,152.260875610,7286.100,7285.620,0.480,,,ok
5418,152.277592440,152.284878430,152.284865570,7285.990,7273.130,12.860,,,ok
5419,152.302608690,152.309897530,152.309897390,7288.840,7288.700,0.140,,,ok
5420,152.327603750,152.334890970,152.334888330,7287.220,7284.580,2.640,,,ok
5421,152.351802410,152.359088280,152.359089200,7285.870,7286.790,0.920,,,ok
5422,152.377587020,152.384871940,152.384871430,7284.920,7284.410,0.510,,,ok
5423,152.402616270,152.409901130,152.409900920,7284.860,7284.650,0.210,,,ok
5424,152.426609200,152.433894360,152.433898630,7285.160,7289.430,4.270,,,ok
5425,152.452536620,152.459821730,152.459822900,7285.110,7286.280,1.170,,,ok
5426,152.476688820,152.483975980,152.483976170,7287.160,7287.350,0.190,,,ok
5427,152.501661320,152.508949460,152.508948470,7288.140,7287.150,0.990,,,ok
5428,152.526608050,152.533896920,152.533898100,7288.870,7290.050,1.180,,,ok
5429,152.552462780,152.559811660,152.559750490,7348.880,7287.710,61.170,,,ok
5430,152.578163880,152.585448620,152.585443520,7284.740,7279.640,5.100,,,ok
5431,152.603859180,152.611148020,152.611147410,7288.840,7288.230,0.610,,,ok
5432,152.628687900,152.635976140,152.635976560,7288.240,7288.660,0.420,,,ok
5433,152.652659110,152.659944750,152.659945110,7285.640,7286.000,0.360,,,ok
5434,152.678446610,152.685732890,152.685733570,7286.280,7286.960,0.680,,,ok
5435,152.702959460,152.710246180,152.710245970,7286.720,7286.510,0.210,,,ok
5436,152.728727210,152.736079160,152.736015220,7351.950,7288.010,63.940,,,ok
5437,152.754085560,152.761370340,152.761373680,7284.780,7288.120,3.340,,,ok
5438,152.780053860,152.787341360,152.787341410,7287.500,7287.550,0.050,,,ok
5439,152.803538140,152.810888930,152.810825470,7350.790,7287.330,63.460,,,ok
5440,152.829496920,152.836781920,152.836781390,7285.000,7284.470,0.530,,,ok
5441,152.855203900,152.862491480,152.862492100,7287.580,7288.200,0.620,,,ok
5442,152.881032630,152.888317190,152.888385500,7284.560,7352.870,68.310,,,ok
5443,152.906349380,152.913638060,152.913639070,7288.680,7289.690,1.010,,,ok
5444,152.931976050,152.939261390,152.939262460,7285.340,7286.410,1.070,,,ok
5445,152.957766650,152.965054600,152.965055740,7287.950,7289.090,1.140,,,ok
5446,152.981838060,152.989122060,152.989122990,7284.000,7284.930,0.930,,,ok
5447,153.005838760,153.013125680,153.013127570,7286.920,7288.810,1.890,,,ok
5448,153.031179580,153.038463990,153.038465950,7284.410,7286.370,1.960,,,ok
5449,153.056997250,153.064282240,153.064283470,7284.990,7286.220,1.230,,,ok
5450,153.080907550,153.088195660,153.088188480,7288.110,7280.930,7.180,,,ok
5451,153.106760890,153.114049890,153.114050440,7289.000,7289.550,0.550,,,ok
5452,153.132555870,153.139843260,153.139844610,7287.390,7288.740,1.350,,,ok
5453,153.158666160,153.165949000,153.165952940,7282.840,7286.780,3.940,,,ok
5454,153.182186090,153.189474880,153.189471490,7288.790,7285.400,3.390,,,ok
5455,153.207944820,153.215230780,153.215228840,7285.960,7284.020,1.940,,,ok
5456,153.232705900,153.239991570,153.239992300,7285.670,7286.400,0.730,,,ok
5457,153.257043250,153.264330130,153.264328720,7286.880,7285.470,1.410,,,ok
5458,153.282791570,153.290077070,153.290079990,7285.500,7288.420,2.920,,,ok
5459,153.306398700,153.313685690,153.313688370,7286.990,7289.670,2.680,,,ok
5460,153.332134500,153.339420020,153.339420900,7285.520,7286.400,0.880,,,ok
5461,153.357982100,153.365268420,153.365269190,7286.320,7287.090,0.770,,,ok
5462,153.383846360,153.391130480,153.391131170,7284.120,7284.810,0.690,,,ok
5463,153.409668130,153.416954060,153.416955650,7285.930,7287.520,1.590,,,ok
5464,153.433692330,153.440977620,153.440977840,7285.290,7285.510,0.220,,,ok
5465,153.457339860,153.464626870,153.464627950,7287.010,7288.090,1.080,,,ok
5466,153.481482650,153.488770230,153.488767350,7287.580,7284.700,2.880,,,ok
5467,153.507235800,153.514523500,153.514525600,7287.700,7289.800,2.100,,,ok
5468,153.533054130,153.540340640,153.540339060,7286.510,7284.930,1.580,,,ok
5469,153.558915320,153.566205390,153.566199810,7290.070,7284.490,5.580,,,ok
5470,153.583077460,153.590362620,153.590365630,7285.160,7288.170,3.010,,,ok
5471,153.608014400,153.615299390,153.615304110,7284.990,7289.710,4.720,,,ok
5472,153.633732780,153.641020200,153.641022650,7287.420,7289.870,2.450,,,ok
5473,153.657562830,153.664848740,153.664849990,7285.910,7287.160,1.250,,,ok
5474,153.681466390,153.688751140,153.688753490,7284.750,7287.100,2.350,,,ok
5475,153.707299970,153.714585260,153.714586830,7285.290,7286.860,1.570,,,ok
5476,153.732316930,153.739602760,153.739605270,7285.830,7288.340,2.510,,,ok
5477,153.758171530,153.765454500,153.765458290,7282.970,7286.760,3.790,,,ok
5478,153.783929740,153.791215400,153.791217960,7285.660,7288.220,2.560,,,ok
5479,153.809793060,153.817079000,153.817080040,7285.940,7286.980,1.040,,,ok
5480,153.835510690,153.842797080,153.842798770,7286.390,7288.080,1.690,,,ok
5481,153.861210120,153.868473970,153.868496810,7263.850,7286.690,22.840,,,ok
5482,153.887007940,153.894292720,153.894296500,7284.780,7288.560,3.780,,,ok
5483,153.912347980,153.919637050,153.919635010,7289.070,7287.030,2.040,,,ok
5484,153.937188270,153.944475570,153.944473260,7287.300,7284.990,2.310,,,ok
5485,153.962938520,153.970223030,153.970226760,7284.510,7288.240,3.730,,,ok
5486,153.988634860,153.995922190,153.995919160,7287.330,7284.300,3.030,,,ok
5487,154.013881360,154.021170520,154.021167140,7289.160,7285.780,3.380,,,ok
5488,154.039193060,154.046478920,154.046482060,7285.860,7289.000,3.140,,,ok
5489,154.064671610,154.071956330,154.071959080,7284.720,7287.470,2.750,,,ok
5490,154.089177890,154.096465540,154.096463790,7287.650,7285.900,1.750,,,ok
5491,154.114169910,154.121459100,154.121456310,7289.190,7286.400,2.790,,,ok
5492,154.140055350,154.147339910,154.147340690,7284.560,7285.340,0.780,,,ok
5493,154.165084930,154.172369970,154.172372540,7285.040,7287.610,2.570,,,ok
5494,154.190746330,154.198032680,154.198032300,7286.350,7285.970,0.380,,,ok
5495,154.216795730,154.224082400,154.224085690,7286.670,7289.960,3.290,,,ok
5496,154.239998720,154.247284800,154.247289050,7286.080,7290.330,4.250,,,ok
5497,154.265079650,154.272368240,154.272367410,7288.590,7287.760,0.830,,,ok
5498,154.290818110,154.298106550,154.298104990,7288.440,7286.880,1.560,,,ok
5499,154.316539890,154.323823340,154.323829290,7283.450,7289.400,5.950,,,ok
5500,154.342236160,154.349524120,154.349522660,7287.960,7286.500,1.460,,,ok
5501,154.367971010,154.375256460,154.375255980,7285.450,7284.970,0.480,,,ok
5502,154.393594680,154.400880040,154.400876890,7285.360,7282.210,3.150,,,ok
5503,154.419321950,154.426608350,154.426607100,7286.400,7285.150,1.250,,,ok
5504,154.445320270,154.452606450,154.452606380,7286.180,7286.110,0.070,,,ok
5505,154.469877910,154.477230300,154.477164690,7352.390,7286.780,65.610,,,ok
5506,154.493592720,154.500879370,154.500878150,7286.650,7285.430,1.220,,,ok
5507,154.519544260,154.526831740,154.526828970,7287.480,7284.710,2.770,,,ok
5508,154.542937980,154.550226100,154.550224990,7288.120,7287.010,1.110,,,ok
5509,154.568682270,154.575969450,154.575983850,7287.180,7301.580,14.400,,,ok
5510,154.592554290,154.599840050,154.599841520,7285.760,7287.230,1.470,,,ok
5511,154.617497430,154.624786090,154.624782580,7288.660,7285.150,3.510,,,ok
5512,154.642775160,154.650064320,154.650061000,7289.160,7285.840,3.320,,,ok
5513,154.668439740,154.675727730,154.675727060,7287.990,7287.320,0.670,,,ok
5514,154.692662530,154.699951090,154.699949360,7288.560,7286.830,1.730,,,ok
5515,154.717815990,154.725104480,154.725102650,7288.490,7286.660,1.830,,,ok
5516,154.741687620,154.748971970,154.748976280,7284.350,7288.660,4.310,,,ok
5517,154.765761490,154.773051280,154.773050550,7289.790,7289.060,0.730,,,ok
5518,154.791578520,154.798864760,154.798863780,7286.240,7285.260,0.980,,,ok
5519,154.815094630,154.822385490,154.822381330,7290.860,7286.700,4.160,,,ok
5520,154.840111020,154.847395400,154.847400720,7284.380,7289.700,5.320,,,ok
5521,154.864545290,154.871834860,154.871831440,7289.570,7286.150,3.420,,,ok
5522,154.890319270,154.897607860,154.897607420,7288.590,7288.150,0.440,,,ok
5523,154.913910370,154.921196240,154.921195730,7285.870,7285.360,0.510,,,ok
5524,154.939852850,154.947138460,154.947137940,7285.610,7285.090,0.520,,,ok
5525,154.963607860,154.970893030,154.970897590,7285.170,7289.730,4.560,,,ok
5526,154.989102820,154.996389000,154.996390240,7286.180,7287.420,1.240,,,ok
5527,155.014925680,155.022214810,155.022208050,7289.130,7282.370,6.760,,,ok
5528,155.040004340,155.047292140,155.047292800,7287.800,7288.460,0.660,,,ok
5529,155.065097360,155.072386480,155.072386260,7289.120,7288.900,0.220,,,ok
5530,155.090087860,155.097374890,155.097373760,7287.030,7285.900,1.130,,,ok
5531,155.115108090,155.122392270,155.122396850,7284.180,7288.760,4.580,,,ok
5532,155.140153940,155.147439120,155.147504790,7285.180,7350.850,65.670,,,ok
5533,155.165314420,155.172599950,155.172604790,7285.530,7290.370,4.840,,,ok
5534,155.190797600,155.198082260,155.198083130,7284.660,7285.530,0.870,,,ok
5535,155.215168220,155.222456410,155.222456550,7288.190,7288.330,0.140,,,ok
5536,155.240058050,155.247342320,155.247342550,7284.270,7284.500,0.230,,,ok
5537,155.264127360,155.271413260,155.271413260,7285.900,7285.900,0.000,,,ok
5538,155.288678960,155.295966580,155.295966890,7287.620,7287.930,0.310,,,ok
5539,155.314303360,155.321589860,155.321590220,7286.500,7286.860,0.360,,,ok
5540,155.338026700,155.345312030,155.345313790,7285.330,7287.090,1.760,,,ok
5541,155.363320800,155.370605680,155.370607250,7284.880,7286.450,1.570,,,ok
5542,155.389195140,155.396477530,155.396479370,7282.390,7284.230,1.840,,,ok
5543,155.413787450,155.421073440,155.421073980,7285.990,7286.530,0.540,,,ok
5544,155.437507420,155.444795760,155.444789820,7288.340,7282.400,5.940,,,ok
5545,155.461668560,155.468955070,155.468954760,7286.510,7286.200,0.310,,,ok
5546,155.487005870,155.494293510,155.494294150,7287.640,7288.280,0.640,,,ok
5547,155.512708080,155.519996780,155.519996130,7288.700,7288.050,0.650,,,ok
5548,155.536674590,155.543960150,155.543960820,7285.560,7286.230,0.670,,,ok
5549,155.560866420,155.568153300,155.568153140,7286.880,7286.720,0.160,,,ok
5550,155.586591670,155.593875880,155.593877470,7284.210,7285.800,1.590,,,ok
5551,155.612159110,155.619444380,155.619445830,7285.270,7286.720,1.450,,,ok
5552,155.636947880,155.644232150,155.644289480,7284.270,7341.600,57.330,,,ok
5553,155.662770040,155.670056980,155.670056900,7286.940,7286.860,0.080,,,ok
5554,155.688580190,155.695862680,155.695866250,7282.490,7286.060,3.570,,,ok
5555,155.714106420,155.721392310,155.721394710,7285.890,7288.290,2.400,,,ok
5556,155.738885000,155.746171810,155.746170480,7286.810,7285.480,1.330,,,ok
5557,155.764624980,155.771910260,155.771910420,7285.280,7285.440,0.160,,,ok
5558,155.789013020,155.796362410,155.796298300,7349.390,7285.280,64.110,,,ok
5559,155.814810020,155.822096940,155.822098090,7286.920,7288.070,1.150,,,ok
5560,155.838435140,155.845718970,155.845721510,7283.830,7286.370,2.540,,,ok
5561,155.864216720,155.871501150,155.871505160,7284.430,7288.440,4.010,,,ok
5562,155.889978080,155.897267170,155.897268290,7289.090,7290.210,1.120,,,ok
5563,155.913755210,155.921040460,155.921040790,7285.250,7285.580,0.330,,,ok
5564,155.941077870,155.948362830,155.948365100,7284.960,7287.230,2.270,,,ok
5565,155.966748310,155.974037080,155.974033540,7288.770,7285.230,3.540,,,ok
5566,155.990964010,155.998249330,155.998250980,7285.320,7286.970,1.650,,,ok
5567,156.014818250,156.022101290,156.022105420,7283.040,7287.170,4.130,,,ok
5568,156.041234420,156.048522100,156.048523650,7287.680,7289.230,1.550,,,ok
5569,156.065011690,156.072299680,156.072296070,7287.990,7284.380,3.610,,,ok
5570,156.090058390,156.097342910,156.097345680,7284.520,7287.290,2.770,,,ok
5571,156.115601350,156.122886340,156.122888260,7284.990,7286.910,1.920,,,ok
5572,156.141302690,156.148589700,156.148589780,7287.010,7287.090,0.080,,,ok
5573,156.165202180,156.172487550,156.172490930,7285.370,7288.750,3.380,,,ok
5574,156.190126550,156.197411360,156.197414230,7284.810,7287.680,2.870,,,ok
5575,156.214990550,156.222274820,156.222277540,7284.270,7286.990,2.720,,,ok
5576,156.240334360,156.247621280,156.247619960,7286.920,7285.600,1.320,,,ok
5577,156.266161220,156.273446190,156.273449250,7284.970,7288.030,3.060,,,ok
5578,156.290036020,156.297320840,156.297322820,7284.820,7286.800,1.980,,,ok
5579,156.315018040,156.322302690,156.322305340,7284.650,7287.300,2.650,,,ok
5580,156.340721460,156.348006600,156.348008760,7285.140,7287.300,2.160,,,ok
5581,156.365328260,156.372615790,156.372616660,7287.530,7288.400,0.870,,,ok
5582,156.390937640,156.398221640,156.398226450,7284.000,7288.810,4.810,,,ok
5583,156.416552620,156.423839930,156.423839790,7287.310,7287.170,0.140,,,ok
5584,156.442455290,156.449740890,156.449743160,7285.600,7287.870,2.270,,,ok
5585,156.468102170,156.475389180,156.475384160,7287.010,7281.990,5.020,,,ok
5586,156.493548210,156.500836240,156.500834980,7288.030,7286.770,1.260,,,ok
5587,156.518996100,156.526285900,156.526283250,7289.800,7287.150,2.650,,,ok
5588,156.543719640,156.551003460,156.551006750,7283.820,7287.110,3.290,,,ok
5589,156.569443100,156.576725150,156.576729250,7282.050,7286.150,4.100,,,ok
5590,156.595080060,156.602365890,156.602368460,7285.830,7288.400,2.570,,,ok
5591,156.620699250,156.627989480,156.627985880,7290.230,7286.630,3.600,,,ok
5592,156.646438390,156.653727620,156.653789760,7289.230,7351.370,62.140,,,ok
5593,156.671459830,156.678746180,156.678748740,7286.350,7288.910,2.560,,,ok
5594,156.697187710,156.704480720,156.704476200,7293.010,7288.490,4.520,,,ok
5595,156.722788520,156.730077570,156.730072930,7289.050,7284.410,4.640,,,ok
5596,156.748083100,156.755371050,156.755378180,7287.950,7295.080,7.130,,,ok
5597,156.773833160,156.781118380,156.781122160,7285.220,7289.000,3.780,,,ok
5598,156.798441970,156.805792080,156.805730700,7350.110,7288.730,61.380,,,ok
5599,156.824331450,156.831620190,156.831619140,7288.740,7287.690,1.050,,,ok
5600,156.849769950,156.857058560,156.857056670,7288.610,7286.720,1.890,,,ok
5601,156.875701960,156.882986820,156.882988190,7284.860,7286.230,1.370,,,ok
5602,156.900330010,156.907616450,156.907619250,7286.440,7289.240,2.800,,,ok
5603,156.925983910,156.933268470,156.933272570,7284.560,7288.660,4.100,,,ok
5604,156.949703190,156.956992970,156.956990110,7289.780,7286.920,2.860,,,ok
5605,156.975424090,156.982711220,156.982706880,7287.130,7282.790,4.340,,,ok
5606,157.000029940,157.007319450,157.007317890,7289.510,7287.950,1.560,,,ok
5607,157.025877050,157.033162860,157.033166320,7285.810,7289.270,3.460,,,ok
5608,157.051616860,157.058906210,157.058903740,7289.350,7286.880,2.470,,,ok
5609,157.076347960,157.083622790,157.083632890,7274.830,7284.930,10.100,,,ok
5610,157.102207420,157.109491980,157.109496540,7284.560,7289.120,4.560,,,ok
5611,157.128157940,157.135445450,157.135444790,7287.510,7286.850,0.660,,,ok
5612,157.153810840,157.161098550,157.161163310,7287.710,7352.470,64.760,,,ok
5613,157.179451090,157.186738070,157.186735440,7286.980,7284.350,2.630,,,ok
5614,157.203100310,157.210386360,157.210389110,7286.050,7288.800,2.750,,,ok
5615,157.226971100,157.234258370,157.234257590,7287.270,7286.490,0.780,,,ok
5616,157.252860450,157.260148180,157.260145740,7287.730,7285.290,2.440,,,ok
5617,157.278525770,157.285811530,157.285814340,7285.760,7288.570,2.810,,,ok
5618,157.302331170,157.309618840,157.309618530,7287.670,7287.360,0.310,,,ok
5619,157.327126670,157.334477820,157.334416030,7351.150,7289.360,61.790,,,ok
5620,157.352955380,157.360241380,157.360244530,7286.000,7289.150,3.150,,,ok
5621,157.378801590,157.386087440,157.386088930,7285.850,7287.340,1.490,,,ok
5622,157.404638740,157.411928350,157.411927410,7289.610,7288.670,0.940,,,ok
5623,157.430421610,157.437706580,157.437709680,7284.970,7288.070,3.100,,,ok
5624,157.456134700,157.463420010,157.463423980,7285.310,7289.280,3.970,,,ok
5625,157.480454050,157.487742550,157.487741540,7288.500,7287.490,1.010,,,ok
5626,157.505919090,157.513206650,157.513205860,7287.560,7286.770,0.790,,,ok
5627,157.529559850,157.536845090,157.536849070,7285.240,7289.220,3.980,,,ok
5628,157.555429040,157.562717590,157.562717710,7288.550,7288.670,0.120,,,ok
5629,157.579102910,157.586391760,157.586390990,7288.850,7288.080,0.770,,,ok
5630,157.602863090,157.610150030,157.610148550,7286.940,7285.460,1.480,,,ok
5631,157.626643310,157.633933430,157.633932890,7290.120,7289.580,0.540,,,ok
5632,157.652462660,157.659750780,157.659750270,7288.120,7287.610,0.510,,,ok
5633,157.677381060,157.684670360,157.684669640,7289.300,7288.580,0.720,,,ok
5634,157.703052740,157.710337530,157.710337210,7284.790,7284.470,0.320,,,ok
5635,157.728900160,157.736186880,157.736185060,7286.720,7284.900,1.820,,,ok
5636,157.753289640,157.760574230,157.760574830,7284.590,7285.190,0.600,,,ok
5637,157.779114330,157.786403460,157.786403110,7289.130,7288.780,0.350,,,ok
5638,157.804871770,157.812155910,157.812160540,7284.140,7288.770,4.630,,,ok
5639,157.830789620,157.838075100,157.838080070,7285.480,7290.450,4.970,,,ok
5640,157.855779240,157.863067580,157.863067630,7288.340,7288.390,0.050,,,ok
5641,157.879788470,157.887076910,157.887076740,7288.440,7288.270,0.170,,,ok
5642,157.905536070,157.912825280,157.912825240,7289.210,7289.170,0.040,,,ok
5643,157.929312880,157.936597700,157.936597450,7284.820,7284.570,0.250,,,ok
5644,157.952989430,157.960276830,157.960274450,7287.400,7285.020,2.380,,,ok
5645,157.981318840,157.988605340,157.988605540,7286.500,7286.700,0.200,,,ok
5646,158.006746400,158.014032290,158.014031290,7285.890,7284.890,1.000,,,ok
5647,158.031701840,158.038986940,158.038992310,7285.100,7290.470,5.370,,,ok
5648,158.056756520,158.064045290,158.064044190,7288.770,7287.670,1.100,,,ok
5649,158.080856620,158.088141400,158.088143900,7284.780,7287.280,2.500,,,ok
5650,158.106438600,158.113727080,158.113726090,7288.480,7287.490,0.990,,,ok
5651,158.132195160,158.139480490,158.139480840,7285.330,7285.680,0.350,,,ok
5652,158.156763660,158.164047600,158.164049130,7283.940,7285.470,1.530,,,ok
5653,158.182070180,158.189356180,158.189357510,7286.000,7287.330,1.330,,,ok
5654,158.208099750,158.215385630,158.215385990,7285.880,7286.240,0.360,,,ok
5655,158.233472290,158.240757920,158.240756910,7285.630,7284.620,1.010,,,ok
5656,158.259142910,158.266431110,158.266431890,7288.200,7288.980,0.780,,,ok
5657,158.284897060,158.292184830,158.292183600,7287.770,7286.540,1.230,,,ok
5658,158.310696420,158.317983720,158.317983640,7287.300,7287.220,0.080,,,ok
5659,158.335009870,158.342297140,158.342297850,7287.270,7287.980,0.710,,,ok
5660,158.360775240,158.368060580,158.368092040,7285.340,7316.800,31.460,,,ok
5661,158.386624020,158.393913970,158.393909520,7289.950,7285.500,4.450,,,ok
5662,158.412421310,158.419707320,158.419708140,7286.010,7286.830,0.820,,,ok
5663,158.438212920,158.445499300,158.445500710,7286.380,7287.790,1.410,,,ok
5664,158.463565730,158.470854000,158.470852360,7288.270,7286.630,1.640,,,ok
5665,158.489402130,158.496687290,158.496687360,7285.160,7285.230,0.070,,,ok
5666,158.513058470,158.520345560,158.520346800,7287.090,7288.330,1.240,,,ok
5667,158.538844950,158.546133180,158.546129190,7288.230,7284.240,3.990,,,ok
5668,158.564725430,158.572010990,158.572013450,7285.560,7288.020,2.460,,,ok
5669,158.590427430,158.597715720,158.597759300,7288.290,7331.870,43.580,,,ok
5670,158.616224690,158.623514190,158.623509320,7289.500,7284.630,4.870,,,ok
5671,158.641989040,158.649274840,158.649277840,7285.800,7288.800,3.000,,,ok
5672,158.665855740,158.673138090,158.673139510,7282.350,7283.770,1.420,,,ok
5673,158.689571710,158.696858150,158.696860470,7286.440,7288.760,2.320,,,ok
5674,158.713221660,158.720504970,158.720574120,7283.310,7352.460,69.150,,,ok
5675,158.739005700,158.746290010,158.746292270,7284.310,7286.570,2.260,,,ok
5676,158.762879970,158.770169200,158.770164770,7289.230,7284.800,4.430,,,ok
5677,158.786554040,158.793841490,158.793839090,7287.450,7285.050,2.400,,,ok
5678,158.810653040,158.817940990,158.817942280,7287.950,7289.240,1.290,,,ok
5679,158.835519970,158.842809240,158.842803430,7289.270,7283.460,5.810,,,ok
5680,158.861311010,158.868596800,158.868599140,7285.790,7288.130,2.340,,,ok
5681,158.887072310,158.894360730,158.894356390,7288.420,7284.080,4.340,,,ok
5682,158.911888260,158.919174440,158.919176310,7286.180,7288.050,1.870,,,ok
5683,158.935643610,158.942932610,158.942929430,7289.000,7285.820,3.180,,,ok
5684,158.961563570,158.968852170,158.968853060,7288.600,7289.490,0.890,,,ok
5685,158.987318900,158.994603430,158.994606160,7284.530,7287.260,2.730,,,ok
5686,159.013118320,159.020405160,159.020403810,7286.840,7285.490,1.350,,,ok
5687,159.038495180,159.045781160,159.045782080,7285.980,7286.900,0.920,,,ok
5688,159.064126300,159.071411970,159.071416520,7285.670,7290.220,4.550,,,ok
5689,159.089362950,159.096652990,159.096650020,7290.040,7287.070,2.970,,,ok
5690,159.113931150,159.121219750,159.121196460,7288.600,7265.310,23.290,,,ok
5691,159.137631270,159.144984490,159.144920740,7353.220,7289.470,63.750,,,ok
5692,159.163482640,159.170766860,159.170768740,7284.220,7286.100,1.880,,,ok
5693,159.189373310,159.196661080,159.196662180,7287.770,7288.870,1.100,,,ok
5694,159.212920970,159.220207150,159.220206930,7286.180,7285.960,0.220,,,ok
5695,159.238745160,159.246032750,159.246033930,7287.590,7288.770,1.180,,,ok
5696,159.264218100,159.271506290,159.271503680,7288.190,7285.580,2.610,,,ok
5697,159.289922470,159.297209390,159.297275270,7286.920,7352.800,65.880,,,ok
5698,159.315651870,159.322938200,159.322940290,7286.330,7288.420,2.090,,,ok
5699,159.341508450,159.348794940,159.348792480,7286.490,7284.030,2.460,,,ok
5700,159.366879350,159.374163940,159.374166580,7284.590,7287.230,2.640,,,ok
5701,159.390758670,159.398048050,159.398045520,7289.380,7286.850,2.530,,,ok
5702,159.414527830,159.421816360,159.421811500,7288.530,7283.670,4.860,,,ok
5703,159.438400620,159.445688800,159.445687400,7288.180,7286.780,1.400,,,ok
5704,159.462175210,159.469460550,159.469460860,7285.340,7285.650,0.310,,,ok
5705,159.486000220,159.493286720,159.493288260,7286.500,7288.040,1.540,,,ok
5706,159.510078860,159.517363780,159.517367470,7284.920,7288.610,3.690,,,ok
5707,159.535809640,159.543097300,159.543094830,7287.660,7285.190,2.470,,,ok
5708,159.560961320,159.568245650,159.568246930,7284.330,7285.610,1.280,,,ok
5709,159.586755300,159.594044150,159.594042040,7288.850,7286.740,2.110,,,ok
5710,159.612630570,159.619918350,159.619915560,7287.780,7284.990,2.790,,,ok
5711,159.638439030,159.645726500,159.645724600,7287.470,7285.570,1.900,,,ok
5712,159.664294970,159.671583680,159.671582980,7288.710,7288.010,0.700,,,ok
5713,159.688591090,159.695878200,159.695878900,7287.110,7287.810,0.700,,,ok
5714,159.714776620,159.722061570,159.722064770,7284.950,7288.150,3.200,,,ok
5715,159.738574570,159.745860010,159.745872920,7285.440,7298.350,12.910,,,ok
5716,159.764425820,159.771712430,159.771710320,7286.610,7284.500,2.110,,,ok
5717,159.790213710,159.797501730,159.797500130,7288.020,7286.420,1.600,,,ok
5718,159.816327490,159.823615000,159.823613300,7287.510,7285.810,1.700,,,ok
5719,159.841773240,159.849062520,159.849060860,7289.280,7287.620,1.660,,,ok
5720,159.866949610,159.874236830,159.874235070,7287.220,7285.460,1.760,,,ok
5721,159.891685610,159.898970080,159.898972550,7284.470,7286.940,2.470,,,ok
5722,159.917317820,159.924603350,159.924606890,7285.530,7289.070,3.540,,,ok
5723,159.941200910,159.948484310,159.948490390,7283.400,7289.480,6.080,,,ok
5724,159.966946250,159.974232700,159.974233810,7286.450,7287.560,1.110,,,ok
5725,159.992800190,160.000088510,160.000087120,7288.320,7286.930,1.390,,,ok
5726,160.016287910,160.023575970,160.023591230,7288.060,7303.320,15.260,,,ok
5727,160.040092690,160.047380050,160.047379000,7287.360,7286.310,1.050,,,ok
5728,160.065957590,160.073242260,160.073242540,7284.670,7284.950,0.280,,,ok
5729,160.091701520,160.098985900,160.098990770,7284.380,7289.250,4.870,,,ok
