event,T0_tx_rise_s,T1_rx1_rise_s,T2_rx2_rise_s,T1-T0_us,T2-T0_us,T2-T1_us,status
1494,809.727749310,809.736160910,809.736163500,8411.600,8414.190,2.590,ok
1495,810.269812820,810.278216510,810.278216520,8403.690,8403.700,0.010,ok
1496,810.811870110,810.820276460,810.820274120,8406.350,8404.010,2.340,ok
1497,811.353976060,811.362377000,811.362377540,8400.940,8401.480,0.540,ok
1498,811.896020220,811.904422170,811.904425180,8401.950,8404.960,3.010,ok
1499,812.438030990,812.446437400,812.446432870,8406.410,8401.880,4.530,ok
1500,812.980202290,812.988607610,812.988606380,8405.320,8404.090,1.230,ok
1501,813.522301950,813.530707590,813.530708840,8405.640,8406.890,1.250,ok
1502,814.064351320,814.072752930,814.072756860,8401.610,8405.540,3.930,ok
1503,814.606496760,814.614898210,814.614899860,8401.450,8403.100,1.650,ok
1504,815.148551050,815.157021270,815.156952630,8470.220,8401.580,68.640,ok
1505,815.690597810,815.699004190,815.699000560,8406.380,8402.750,3.630,ok
1506,816.232733720,816.241134140,816.241133040,8400.420,8399.320,1.100,ok
1507,816.774758000,816.783164750,816.783161210,8406.750,8403.210,3.540,ok
1508,817.316871860,817.325274870,817.325274170,8403.010,8402.310,0.700,ok
1509,817.859041980,817.867445410,817.867447380,8403.430,8405.400,1.970,ok
1510,818.401155760,818.409560740,818.409560150,8404.980,8404.390,0.590,ok
1511,818.943189230,818.951595840,818.951592860,8406.610,8403.630,2.980,ok
1512,819.485304570,819.493706070,819.493705630,8401.500,8401.060,0.440,ok
1513,820.027401930,820.035806190,820.035803340,8404.260,8401.410,2.850,ok
1514,820.569364500,820.577781340,820.577781570,8416.840,8417.070,0.230,ok
1515,821.111488310,821.119901880,821.119899220,8413.570,8410.910,2.660,ok
1516,821.653503070,821.661907250,821.661905900,8404.180,8402.830,1.350,ok
1517,822.195545470,822.203947610,822.203950490,8402.140,8405.020,2.880,ok
1518,822.737694960,822.746097440,822.746098260,8402.480,8403.300,0.820,ok
1519,823.279746090,823.288152760,823.288151120,8406.670,8405.030,1.640,ok
1520,823.821783470,823.830188180,823.830255210,8404.710,8471.740,67.030,ok
1521,824.363908480,824.372308430,824.372311840,8399.950,8403.360,3.410,ok
1522,824.905930750,824.914333710,824.914334690,8402.960,8403.940,0.980,ok
1523,825.447884470,825.456288030,825.456287660,8403.560,8403.190,0.370,ok
1524,825.989971950,825.998374340,825.998375510,8402.390,8403.560,1.170,ok
1525,826.531996330,826.540399390,826.540398220,8403.060,8401.890,1.170,ok
1526,827.073940050,827.082339760,827.082341500,8399.710,8401.450,1.740,ok
1527,827.615979510,827.624380220,827.624384520,8400.710,8405.010,4.300,ok
1528,828.158071890,828.166475250,828.166472250,8403.360,8400.360,3.000,ok
1529,828.700087480,828.708485700,828.708488680,8398.220,8401.200,2.980,ok
1530,829.242151300,829.250551190,829.250553120,8399.890,8401.820,1.930,ok
1531,829.784212260,829.792665550,829.792615970,8453.290,8403.710,49.580,ok
1532,830.326154700,830.334556390,830.334558820,8401.690,8404.120,2.430,ok
1533,830.868235000,830.876646610,830.876646600,8411.610,8411.600,0.010,ok
1534,831.410326980,831.418736940,831.418739490,8409.960,8412.510,2.550,ok
1535,831.952381970,831.960782330,831.960782360,8400.360,8400.390,0.030,ok
1536,832.494493240,832.502897480,832.502895180,8404.240,8401.940,2.300,ok
1537,833.036579960,833.044988110,833.044983100,8408.150,8403.140,5.010,ok
1538,833.578676270,833.587073020,833.587081050,8396.750,8404.780,8.030,ok
1539,834.120821090,834.129223570,834.129223820,8402.480,8402.730,0.250,ok
1540,834.662912450,834.671372310,834.671316580,8459.860,8404.130,55.730,ok
1541,835.204960120,835.213364260,835.213364820,8404.140,8404.700,0.560,ok
1542,835.747059790,835.755464300,835.755462600,8404.510,8402.810,1.700,ok
1543,836.289070220,836.297474320,836.297475480,8404.100,8405.260,1.160,ok
1544,836.831082620,836.839484750,836.839488210,8402.130,8405.590,3.460,ok
1545,837.373204980,837.381609690,837.381611050,8404.710,8406.070,1.360,ok
1546,837.915263320,837.923670480,837.923668080,8407.160,8404.760,2.400,ok
1547,838.457290170,838.465695700,838.465652250,8405.530,8362.080,43.450,ok
1548,838.999390510,839.007795900,839.007794360,8405.390,8403.850,1.540,ok
1549,839.541421060,839.549831210,839.549832820,8410.150,8411.760,1.610,ok
1550,840.083485460,840.091891530,840.091890800,8406.070,8405.340,0.730,ok
1551,840.625555040,840.633956750,840.633958620,8401.710,8403.580,1.870,ok
1552,841.167635610,841.176042180,841.176041350,8406.570,8405.740,0.830,ok
1553,841.709607820,841.718012330,841.718009610,8404.510,8401.790,2.720,ok
1554,842.251708490,842.260112710,842.260112040,8404.220,8403.550,0.670,ok
1555,842.793802990,842.802207630,842.802204860,8404.640,8401.870,2.770,ok
1556,843.335858930,843.344262990,843.344262770,8404.060,8403.840,0.220,ok
1557,843.877941230,843.886343530,843.886340750,8402.300,8399.520,2.780,ok
1558,844.420032190,844.428433800,844.428433670,8401.610,8401.480,0.130,ok
1559,844.962018110,844.970423980,844.970421700,8405.870,8403.590,2.280,ok
1560,845.504058390,845.512464150,845.512464490,8405.760,8406.100,0.340,ok
1561,846.046098350,846.054499710,846.054502150,8401.360,8403.800,2.440,ok
1562,846.588138790,846.596539830,846.596540190,8401.040,8401.400,0.360,ok
1563,847.130209710,847.138614990,847.138612890,8405.280,8403.180,2.100,ok
1564,847.672201160,847.680670370,847.680670550,8469.210,8469.390,0.180,ok
1565,848.214290640,848.222695650,848.222692480,8405.010,8401.840,3.170,ok
1566,848.756419420,848.764826030,848.764821500,8406.610,8402.080,4.530,ok
1567,849.298422110,849.306891200,849.306889310,8469.090,8467.200,1.890,ok
1568,849.840504990,849.848911640,849.848907390,8406.650,8402.400,4.250,ok
1569,850.382564520,850.390966350,850.390969980,8401.830,8405.460,3.630,ok
1570,850.924533480,850.932937250,850.932938250,8403.770,8404.770,1.000,ok
1571,851.466531550,851.474937270,851.474935910,8405.720,8404.360,1.360,ok
1572,852.008572240,852.016977420,852.016973990,8405.180,8401.750,3.430,ok
1573,852.550602350,852.559067920,852.559071690,8465.570,8469.340,3.770,ok
1574,853.092650650,853.101053090,853.101054410,8402.440,8403.760,1.320,ok
1575,853.634658740,853.643063070,853.643062260,8404.330,8403.520,0.810,ok
1576,854.176718160,854.185203040,854.185199920,8484.880,8481.760,3.120,ok
1577,854.718853790,854.727268980,854.727272930,8415.190,8419.140,3.950,ok
1578,855.260945710,855.269349180,855.269350700,8403.470,8404.990,1.520,ok
1579,855.803043770,855.811509830,855.811513650,8466.060,8469.880,3.820,ok
1580,856.345131080,856.353534210,856.353536790,8403.130,8405.710,2.580,ok
1581,856.887215230,856.895617340,856.895619970,8402.110,8404.740,2.630,ok
1582,857.429252760,857.437655330,857.437657590,8402.570,8404.830,2.260,ok
1583,857.971285410,857.979637610,857.979690450,8352.200,8405.040,52.840,ok
1584,858.513296790,858.521700750,858.521698260,8403.960,8401.470,2.490,ok
1585,859.055387810,859.063856120,859.063855960,8468.310,8468.150,0.160,ok
1586,859.597617120,859.606031220,859.606028780,8414.100,8411.660,2.440,ok
1587,860.139749160,860.148151550,860.148151780,8402.390,8402.620,0.230,ok
1588,860.681861310,860.690326890,860.690329730,8465.580,8468.420,2.840,ok
1589,861.223981560,861.232386970,861.232387490,8405.410,8405.930,0.520,ok
1590,861.765983040,861.774387320,861.774385390,8404.280,8402.350,1.930,ok
1591,862.308047960,862.316512630,862.316513210,8464.670,8465.250,0.580,ok
1592,862.850137310,862.858543210,862.858540830,8405.900,8403.520,2.380,ok
1593,863.392220560,863.400623390,863.400624050,8402.830,8403.490,0.660,ok
1594,863.934285430,863.942751630,863.942805270,8466.200,8519.840,53.640,ok
1595,864.476435780,864.484838820,864.484839760,8403.040,8403.980,0.940,ok
1596,865.018514610,865.026919070,865.026917810,8404.460,8403.200,1.260,ok
1597,865.560545090,865.568949240,865.568945870,8404.150,8400.780,3.370,ok
1598,866.102623480,866.111029150,866.111028500,8405.670,8405.020,0.650,ok
1599,866.644623270,866.653024550,866.653026080,8401.280,8402.810,1.530,ok
1600,867.186667250,867.195084310,867.195083530,8417.060,8416.280,0.780,ok
1601,867.728793490,867.737195520,867.737197080,8402.030,8403.590,1.560,ok
1602,868.270810220,868.279215680,868.279214920,8405.460,8404.700,0.760,ok
1603,868.812859630,868.821261000,868.821262730,8401.370,8403.100,1.730,ok
1604,869.354948730,869.363350910,869.363350340,8402.180,8401.610,0.570,ok
1605,869.896940520,869.905346280,869.905343700,8405.760,8403.180,2.580,ok
1606,870.438966430,870.447346630,870.447346060,8380.200,8379.630,0.570,ok
1607,870.980987990,870.989391830,870.989389130,8403.840,8401.140,2.700,ok
1608,871.523046610,871.531457240,871.531456890,8410.630,8410.280,0.350,ok
1609,872.065179440,872.073557460,872.073559980,8378.020,8380.540,2.520,ok
1610,872.607214260,872.615617540,872.615616740,8403.280,8402.480,0.800,ok
1611,873.149289860,873.157692380,873.157695130,8402.520,8405.270,2.750,ok
1612,873.691423150,873.699803040,873.699803200,8379.890,8380.050,0.160,ok
1613,874.233448750,874.241848450,874.241851410,8399.700,8402.660,2.960,ok
1614,874.775470790,874.783873570,874.783873900,8402.780,8403.110,0.330,ok
1615,875.317578030,875.325959060,875.325957040,8381.030,8379.010,2.020,ok
1616,875.859590620,875.867994070,,8403.450,,,missing_rx2
1617,876.401635990,876.410039690,876.410038240,8403.700,8402.250,1.450,ok
1618,876.943753750,876.952159850,876.952157340,8406.100,8403.590,2.510,ok
1619,877.485833540,877.494192270,877.494234950,8358.730,8401.410,42.680,ok
1620,878.027829850,878.036235180,878.036232650,8405.330,8402.800,2.530,ok
1621,878.569962820,878.578365480,878.578365540,8402.660,8402.720,0.060,ok
1622,879.112045780,879.120465710,879.120463740,8419.930,8417.960,1.970,ok
1623,879.654067210,879.662471170,879.662471580,8403.960,8404.370,0.410,ok
1624,880.196199720,880.204601100,880.204604490,8401.380,8404.770,3.390,ok
1625,880.738242960,880.746646800,880.746646900,8403.840,8403.940,0.100,ok
1626,881.280282700,881.288687090,881.288684890,8404.390,8402.190,2.200,ok
1627,881.822417340,881.830822280,881.830822860,8404.940,8405.520,0.580,ok
1628,882.364514740,882.372884750,882.372916150,8370.010,8401.410,31.400,ok
1629,882.906620250,882.915022450,882.915023560,8402.200,8403.310,1.110,ok
1630,883.448796030,883.457197870,883.457201530,8401.840,8405.500,3.660,ok
1631,883.990888750,883.999293170,883.999294460,8404.420,8405.710,1.290,ok
1632,884.532949010,884.541353370,884.541351710,8404.360,8402.700,1.660,ok
1633,885.075109410,885.083523500,885.083520160,8414.090,8410.750,3.340,ok
1634,885.617177320,885.625578650,885.625583300,8401.330,8405.980,4.650,ok
1635,886.159240160,886.167644080,886.167640870,8403.920,8400.710,3.210,ok
1636,886.701379620,886.709784560,886.709783680,8404.940,8404.060,0.880,ok
1637,887.243419650,887.251834780,887.251836720,8415.130,8417.070,1.940,ok
1638,887.785547970,887.793965140,887.793964670,8417.170,8416.700,0.470,ok
1639,888.327754500,888.336231950,,8477.450,,,missing_rx2
1640,888.869882230,888.878285500,888.878284580,8403.270,8402.350,0.920,ok
1641,889.412001090,889.420405650,889.420461990,8404.560,8460.900,56.340,ok
1642,889.954140910,889.962556200,889.962555920,8415.290,8415.010,0.280,ok
1643,890.496223550,890.504626070,890.504623640,8402.520,8400.090,2.430,ok
1644,891.038289530,891.046691510,891.046691540,8401.980,8402.010,0.030,ok
1645,891.580484100,891.588896800,891.588894240,8412.700,8410.140,2.560,ok
1646,892.122570190,892.130972060,892.130972180,8401.870,8401.990,0.120,ok
1647,892.664610890,892.673011990,892.673015150,8401.100,8404.260,3.160,ok
1648,893.206797970,893.215217440,893.215217770,8419.470,8419.800,0.330,ok
1649,893.748861400,893.757262690,893.757265470,8401.290,8404.070,2.780,ok
1650,894.290935740,894.299337820,894.299338750,8402.080,8403.010,0.930,ok
1651,894.833063750,894.841468420,894.841466850,8404.670,8403.100,1.570,ok
1652,895.375153560,895.383558810,895.383559400,8405.250,8405.840,0.590,ok
1653,895.917204780,895.925608950,895.925605720,8404.170,8400.940,3.230,ok
1654,896.459397450,896.467799110,896.467800340,8401.660,8402.890,1.230,ok
1655,897.001503690,897.009904620,897.009908040,8400.930,8404.350,3.420,ok
1656,897.543566000,897.551969660,897.551971280,8403.660,8405.280,1.620,ok
1657,898.085688550,898.094094990,898.094092810,8406.440,8404.260,2.180,ok
1658,898.627731720,898.636135140,898.636136610,8403.420,8404.890,1.470,ok
1659,899.169744890,899.178150500,899.178149660,8405.610,8404.770,0.840,ok
1660,899.711849280,899.720255960,899.720251190,8406.680,8401.910,4.770,ok
1661,900.253959800,900.262370540,900.262370520,8410.740,8410.720,0.020,ok
1662,900.796061890,900.804466360,900.804463290,8404.470,8401.400,3.070,ok
1663,901.338171230,901.346576570,,8405.340,,,missing_rx2
1664,901.880262230,901.888666640,901.888665290,8404.410,8403.060,1.350,ok
1665,902.422311090,902.430711940,902.430713360,8400.850,8402.270,1.420,ok
1666,902.964432080,902.972836990,902.972836060,8404.910,8403.980,0.930,ok
1667,903.506515680,903.514917290,903.514919040,8401.610,8403.360,1.750,ok
1668,904.048557230,904.056962810,904.056961300,8405.580,8404.070,1.510,ok
1669,904.590688230,904.599093210,904.599094700,8404.980,8406.470,1.490,ok
1670,905.132810610,905.141213490,905.141212550,8402.880,8401.940,0.940,ok
1671,905.674877950,905.683283350,905.683280520,8405.400,8402.570,2.830,ok
1672,906.216989410,906.225393600,906.225393110,8404.190,8403.700,0.490,ok
1673,906.759106520,906.767518770,906.767521720,8412.250,8415.200,2.950,ok
1674,907.301203480,907.309609140,907.309609000,8405.660,8405.520,0.140,ok
1675,907.843373650,907.851784310,907.851786690,8410.660,8413.040,2.380,ok
1676,908.385483150,908.393890020,908.393889780,8406.870,8406.630,0.240,ok
1677,908.927530630,908.935952950,908.935932930,8422.320,8402.300,20.020,ok
1678,909.469677940,909.478080320,909.478080490,8402.380,8402.550,0.170,ok
1679,910.011780460,910.020185420,910.020183350,8404.960,8402.890,2.070,ok
1680,910.553779610,910.562185650,910.562181390,8406.040,8401.780,4.260,ok
1681,911.095892520,911.104311090,911.104309100,8418.570,8416.580,1.990,ok
1682,911.638000440,911.646406380,911.646406930,8405.940,8406.490,0.550,ok
1683,912.180058920,912.188461680,912.188464660,8402.760,8405.740,2.980,ok
1684,912.722210900,912.730611930,912.730612550,8401.030,8401.650,0.620,ok
1685,913.264259460,913.272672160,913.272670590,8412.700,8411.130,1.570,ok
1686,913.806271480,913.814677320,913.814673360,8405.840,8401.880,3.960,ok
1687,914.348372150,914.356777510,914.356775950,8405.360,8403.800,1.560,ok
1688,914.890387130,914.898792260,914.898794090,8405.130,8406.960,1.830,ok
1689,915.432463900,915.440868170,915.440866940,8404.270,8403.040,1.230,ok
1690,915.974561600,915.982963390,915.982959370,8401.790,8397.770,4.020,ok
1691,916.516659580,916.525063430,916.525062290,8403.850,8402.710,1.140,ok
1692,917.058674700,917.067077860,917.067080700,8403.160,8406.000,2.840,ok
1693,917.600808180,917.609209170,917.609207740,8400.990,8399.560,1.430,ok
1694,918.142893030,918.151299250,918.151295920,8406.220,8402.890,3.330,ok
1695,918.684942730,918.693344450,918.693343830,8401.720,8401.100,0.620,ok
1696,919.227059870,919.235464350,919.235461780,8404.480,8401.910,2.570,ok
1697,919.769139240,919.777603700,919.777544740,8464.460,8405.500,58.960,ok
1698,920.311210650,920.319629260,920.319632360,8418.610,8421.710,3.100,ok
1699,920.853369130,920.861780310,920.861780310,8411.180,8411.180,0.000,ok
1700,921.395448520,921.403855730,921.403853090,8407.210,8404.570,2.640,ok
1701,921.937553800,921.945955950,921.945956250,8402.150,8402.450,0.300,ok
1702,922.479728780,922.488131040,922.488134000,8402.260,8405.220,2.960,ok
1703,923.021825810,923.030226420,923.030226800,8400.610,8400.990,0.380,ok
1704,923.563824500,923.572226730,923.572224650,8402.230,8400.150,2.080,ok
1705,924.105968580,924.114371740,924.114372480,8403.160,8403.900,0.740,ok
1706,924.648051410,924.656457160,924.656455520,8405.750,8404.110,1.640,ok
1707,925.190084650,925.198487190,925.198488160,8402.540,8403.510,0.970,ok
1708,925.732179350,925.740582260,925.740580780,8402.910,8401.430,1.480,ok
1709,926.274208330,926.282612470,926.282613960,8404.140,8405.630,1.490,ok
1710,926.816209620,926.824622980,926.824621600,8413.360,8411.980,1.380,ok
1711,927.358342680,927.366743340,927.366744140,8400.660,8401.460,0.800,ok
1712,927.900461300,927.908868450,927.908867320,8407.150,8406.020,1.130,ok
1713,928.442531350,928.450944060,928.450940170,8412.710,8408.820,3.890,ok
1714,928.984680640,928.993083820,928.993082940,8403.180,8402.300,0.880,ok
1715,929.526743170,929.535149180,929.535145950,8406.010,8402.780,3.230,ok
1716,930.068766850,930.077169430,930.077168590,8402.580,8401.740,0.840,ok
1717,930.610916700,930.619319660,930.619316960,8402.960,8400.260,2.700,ok
1718,931.153046850,931.161449830,931.161454660,8402.980,8407.810,4.830,ok
1719,931.695131280,931.703535120,931.703532720,8403.840,8401.440,2.400,ok
1720,932.237297080,932.245700110,932.245700030,8403.030,8402.950,0.080,ok
1721,932.779340360,932.787745550,932.787742960,8405.190,8402.600,2.590,ok
1722,933.321423190,933.329825810,933.329825890,8402.620,8402.700,0.080,ok
1723,933.863553910,933.871956050,933.871953760,8402.140,8399.850,2.290,ok
1724,934.405604860,934.414006400,934.414006720,8401.540,8401.860,0.320,ok
1725,934.947716240,934.956126340,934.956129400,8410.100,8413.160,3.060,ok
1726,935.489909710,935.498370300,935.498312170,8460.590,8402.460,58.130,ok
1727,936.032021910,936.040426710,936.040425400,8404.800,8403.490,1.310,ok
1728,936.574168900,936.582572130,936.582572940,8403.230,8404.040,0.810,ok
1729,937.116346620,937.124747610,937.124817850,8400.990,8471.230,70.240,ok
1730,937.658485820,937.666892690,937.666893450,8406.870,8407.630,0.760,ok
1731,938.200611030,938.209012790,938.209016430,8401.760,8405.400,3.640,ok
1732,938.742775230,938.751178120,938.751179510,8402.890,8404.280,1.390,ok
1733,939.285018260,939.293423290,939.293422270,8405.030,8404.010,1.020,ok
1734,939.827075120,939.835478140,939.835474960,8403.020,8399.840,3.180,ok
1735,940.369184470,940.377588720,940.377588000,8404.250,8403.530,0.720,ok
1736,940.911280440,940.919683950,940.919685930,8403.510,8405.490,1.980,ok
1737,941.453348510,941.461753910,941.461753890,8405.400,8405.380,0.020,ok
1738,941.995558790,942.003964540,942.003961660,8405.750,8402.870,2.880,ok
1739,942.537696790,942.546104280,942.546104410,8407.490,8407.620,0.130,ok
1740,943.079853300,943.088254710,943.088257190,8401.410,8403.890,2.480,ok
1741,943.622052370,943.630454880,943.630455250,8402.510,8402.880,0.370,ok
1742,944.164152350,944.172555060,944.172558110,8402.710,8405.760,3.050,ok
1743,944.706161300,944.714560390,944.714565900,8399.090,8404.600,5.510,ok
1744,945.248280900,945.256685850,945.256683780,8404.950,8402.880,2.070,ok
1745,945.790424130,945.798831030,945.798826090,8406.900,8401.960,4.940,ok
1746,946.332502760,946.340905910,946.340904360,8403.150,8401.600,1.550,ok
1747,946.874708540,946.883111070,,8402.530,,,missing_rx2
1748,947.416915950,947.425316650,947.425319490,8400.700,8403.540,2.840,ok
1749,947.959018310,947.967421740,947.967417720,8403.430,8399.410,4.020,ok
1750,948.501146710,,,,,,missing_rx1_rx2
1751,949.043287800,949.051691540,949.051692460,8403.740,8404.660,0.920,ok
1752,949.585383160,949.593787200,949.593786060,8404.040,8402.900,1.140,ok
1753,950.127528490,950.135932570,950.135933880,8404.080,8405.390,1.310,ok
1754,950.669666390,950.678067540,950.678066940,8401.150,8400.550,0.600,ok
1755,951.211723100,951.220133060,951.220134840,8409.960,8411.740,1.780,ok
1756,951.753817020,951.762217950,951.762222850,8400.930,8405.830,4.900,ok
1757,952.295939950,952.304343060,952.304345370,8403.110,8405.420,2.310,ok
1758,952.837976450,952.846378660,952.846378250,8402.210,8401.800,0.410,ok
1759,953.380128030,953.388533700,953.388530940,8405.670,8402.910,2.760,ok
1760,953.922250110,953.930654420,953.930653840,8404.310,8403.730,0.580,ok
1761,954.464245380,954.472649370,954.472646820,8403.990,8401.440,2.550,ok
1762,955.006380460,955.014779490,955.014779500,8399.030,8399.040,0.010,ok
1763,955.548582830,955.556994310,955.557037840,8411.480,8455.010,43.530,ok
1764,956.090614430,956.099020060,956.099020340,8405.630,8405.910,0.280,ok
1765,956.632729420,956.641130160,956.641128550,8400.740,8399.130,1.610,ok
1766,957.174860400,957.183265340,957.183266340,8404.940,8405.940,1.000,ok
1767,957.716892520,957.725295530,957.725293850,8403.010,8401.330,1.680,ok
1768,958.259041140,958.267513020,958.267441680,8471.880,8400.540,71.340,ok
1769,958.801185710,958.809586180,958.809589600,8400.470,8403.890,3.420,ok
1770,959.343222750,959.351625950,959.351627360,8403.200,8404.610,1.410,ok
1771,959.885348790,959.893751250,959.893750520,8402.460,8401.730,0.730,ok
1772,960.427479990,960.435881580,960.435883580,8401.590,8403.590,2.000,ok
1773,960.969549480,960.977952070,960.977950800,8402.590,8401.320,1.270,ok
1774,961.511719390,961.520132140,,8412.750,,,missing_rx2
1775,962.053904570,962.062307410,962.062306310,8402.840,8401.740,1.100,ok
1776,962.595937460,962.604342180,962.604339380,8404.720,8401.920,2.800,ok
1777,963.138057640,963.146462770,963.146462040,8405.130,8404.400,0.730,ok
1778,963.680111550,963.688577750,963.688580170,8466.200,8468.620,2.420,ok
1779,964.222266630,964.230668280,964.230673070,8401.650,8406.440,4.790,ok
1780,964.764415850,964.772818380,964.772820910,8402.530,8405.060,2.530,ok
1781,965.306515680,965.314983550,965.314983800,8467.870,8468.120,0.250,ok
1782,965.848705550,965.857108830,965.857106550,8403.280,8401.000,2.280,ok
1783,966.390865350,966.399279350,966.399279250,8414.000,8413.900,0.100,ok
1784,966.933044020,966.941449090,966.941447220,8405.070,8403.200,1.870,ok
1785,967.475123360,967.483529460,967.483525100,8406.100,8401.740,4.360,ok
1786,968.017247730,968.025659650,968.025658010,8411.920,8410.280,1.640,ok
1787,968.559310290,968.567714790,968.567715600,8404.500,8405.310,0.810,ok
1788,969.101268050,969.109670000,969.109673510,8401.950,8405.460,3.510,ok
1789,969.643374940,969.651780090,969.651781610,8405.150,8406.670,1.520,ok
1790,970.185429710,970.193835660,970.193834450,8405.950,8404.740,1.210,ok
1791,970.727442780,970.735845500,970.735847060,8402.720,8404.280,1.560,ok
